game_date,player,card,url
2002-10-29,Graham Allen,yellow,https://www.tranmere-web.com/match/2002/2002-10-29
2002-10-29,Shane Nicholson,yellow,https://www.tranmere-web.com/match/2002/2002-10-29
2002-10-29,Ryan Taylor,yellow,https://www.tranmere-web.com/match/2002/2002-10-29
2002-10-29,Danny Harrison,yellow,https://www.tranmere-web.com/match/2002/2002-10-29
2002-10-29,Graham Allen,red,https://www.tranmere-web.com/match/2002/2002-10-29
2002-10-26,Chris Edwards,yellow,https://www.tranmere-web.com/match/2002/2002-10-26
2002-10-22,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2002/2002-10-22
2002-10-12,Chris Edwards,yellow,https://www.tranmere-web.com/match/2002/2002-10-12
2002-10-12,Gary Jones,yellow,https://www.tranmere-web.com/match/2002/2002-10-12
2002-10-12,Alex Hay,yellow,https://www.tranmere-web.com/match/2002/2002-10-12
2002-10-05,Graham Allen,yellow,https://www.tranmere-web.com/match/2002/2002-10-05
2002-10-05,Simon Haworth,red,https://www.tranmere-web.com/match/2002/2002-10-05
2002-10-02,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2002/2002-10-02
2002-10-02,Ryan Taylor,yellow,https://www.tranmere-web.com/match/2002/2002-10-02
2002-10-02,Gary Jones,yellow,https://www.tranmere-web.com/match/2002/2002-10-02
2002-09-28,Chris Edwards,yellow,https://www.tranmere-web.com/match/2002/2002-09-28
2002-09-21,Ryan Taylor,yellow,https://www.tranmere-web.com/match/2002/2002-09-21
2002-09-17,(Iain Hume 63),yellow,https://www.tranmere-web.com/match/2002/2002-09-17
2002-09-17,Simon Haworth,yellow,https://www.tranmere-web.com/match/2002/2002-09-17
2002-09-17,Simon Haworth,red,https://www.tranmere-web.com/match/2002/2002-09-17
2002-09-14,Ian Sharps,yellow,https://www.tranmere-web.com/match/2002/2002-09-14
2002-09-14,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2002/2002-09-14
2002-09-10,Kevin Gray,yellow,https://www.tranmere-web.com/match/2002/2002-09-10
2002-09-10,Gary Jones,yellow,https://www.tranmere-web.com/match/2002/2002-09-10
2002-09-10,Simon Haworth,yellow,https://www.tranmere-web.com/match/2002/2002-09-10
2002-09-07,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2002/2002-09-07
2002-09-07,Richard Hinds,yellow,https://www.tranmere-web.com/match/2002/2002-09-07
2002-09-07,Micky Mellon,yellow,https://www.tranmere-web.com/match/2002/2002-09-07
2002-09-07,Gary Jones,yellow,https://www.tranmere-web.com/match/2002/2002-09-07
2002-08-31,Graham Allen,yellow,https://www.tranmere-web.com/match/2002/2002-08-31
2002-08-31,Gary Jones,yellow,https://www.tranmere-web.com/match/2002/2002-08-31
2002-08-26,Kevin Gray,yellow,https://www.tranmere-web.com/match/2002/2002-08-26
2002-08-26,Micky Mellon,yellow,https://www.tranmere-web.com/match/2002/2002-08-26
2002-08-24,Alan Navarro,yellow,https://www.tranmere-web.com/match/2002/2002-08-24
2002-08-17,Shane Nicholson,yellow,https://www.tranmere-web.com/match/2002/2002-08-17
2002-04-20,Stuart Barlow,yellow,https://www.tranmere-web.com/match/2001/2002-04-20
2002-04-13,Sean Thornton,yellow,https://www.tranmere-web.com/match/2001/2002-04-13
2002-04-13,Simon Haworth,yellow,https://www.tranmere-web.com/match/2001/2002-04-13
2002-04-07,Clint Hill,yellow,https://www.tranmere-web.com/match/2001/2002-04-07
2002-04-07,Jason Price,yellow,https://www.tranmere-web.com/match/2001/2002-04-07
2002-04-07,Stuart Barlow,yellow,https://www.tranmere-web.com/match/2001/2002-04-07
2002-04-01,Clint Hill,yellow,https://www.tranmere-web.com/match/2001/2002-04-01
2002-04-01,Alan Navarro,yellow,https://www.tranmere-web.com/match/2001/2002-04-01
2002-04-01,Sean Thornton,yellow,https://www.tranmere-web.com/match/2001/2002-04-01
2002-03-30,Sean Thornton,yellow,https://www.tranmere-web.com/match/2001/2002-03-30
2002-03-23,Simon Haworth,yellow,https://www.tranmere-web.com/match/2001/2002-03-23
2002-03-19,Graham Allen,yellow,https://www.tranmere-web.com/match/2001/2002-03-19
2002-03-19,Jason Koumas,yellow,https://www.tranmere-web.com/match/2001/2002-03-19
2002-03-19,(Alan Morgan 80),yellow,https://www.tranmere-web.com/match/2001/2002-03-19
2002-03-16,Steve Yates,yellow,https://www.tranmere-web.com/match/2001/2002-03-16
2002-03-16,Jason Koumas,yellow,https://www.tranmere-web.com/match/2001/2002-03-16
2002-03-12,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2001/2002-03-12
2002-03-12,Clint Hill,yellow,https://www.tranmere-web.com/match/2001/2002-03-12
2002-03-09,Graham Allen,yellow,https://www.tranmere-web.com/match/2001/2002-03-09
2002-03-09,Sean Thornton,yellow,https://www.tranmere-web.com/match/2001/2002-03-09
2002-03-02,Jason Price,yellow,https://www.tranmere-web.com/match/2001/2002-03-02
2002-03-02,Jason Koumas,yellow,https://www.tranmere-web.com/match/2001/2002-03-02
2002-03-02,Simon Haworth,yellow,https://www.tranmere-web.com/match/2001/2002-03-02
2002-03-02,Stuart Barlow,yellow,https://www.tranmere-web.com/match/2001/2002-03-02
2002-03-02,Clint Hill,red,https://www.tranmere-web.com/match/2001/2002-03-02
2002-02-26,Clint Hill,yellow,https://www.tranmere-web.com/match/2001/2002-02-26
2002-02-22,Nick Henry,yellow,https://www.tranmere-web.com/match/2001/2002-02-22
2002-02-17,Ian Sharps,yellow,https://www.tranmere-web.com/match/2001/2002-02-17
2002-02-12,Stuart Barlow,yellow,https://www.tranmere-web.com/match/2001/2002-02-12
2002-02-09,Jason Koumas,yellow,https://www.tranmere-web.com/match/2001/2002-02-09
2002-02-09,(Micky Mellon 20),yellow,https://www.tranmere-web.com/match/2001/2002-02-09
2002-02-09,Stuart Barlow,yellow,https://www.tranmere-web.com/match/2001/2002-02-09
2002-02-05,Ian Sharps,yellow,https://www.tranmere-web.com/match/2001/2002-02-05
2002-02-05,Alan Navarro,yellow,https://www.tranmere-web.com/match/2001/2002-02-05
2002-02-02,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2001/2002-02-02
2002-02-02,Steve Yates,yellow,https://www.tranmere-web.com/match/2001/2002-02-02
2002-02-02,Nick Henry,yellow,https://www.tranmere-web.com/match/2001/2002-02-02
2002-01-27,John Achterberg,yellow,https://www.tranmere-web.com/match/2001/2002-01-27
2002-01-19,Micky Mellon,yellow,https://www.tranmere-web.com/match/2001/2002-01-19
2002-01-19,Sean Flynn,yellow,https://www.tranmere-web.com/match/2001/2002-01-19
2002-01-12,Graham Allen,red,https://www.tranmere-web.com/match/2001/2002-01-12
2002-01-08,Sean Flynn,yellow,https://www.tranmere-web.com/match/2001/2002-01-08
2001-12-29,Graham Allen,yellow,https://www.tranmere-web.com/match/2001/2001-12-29
2001-12-26,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2001/2001-12-26
2001-12-26,Clint Hill,yellow,https://www.tranmere-web.com/match/2001/2001-12-26
2001-12-26,Jason Price,yellow,https://www.tranmere-web.com/match/2001/2001-12-26
2001-12-26,Nick Henry,yellow,https://www.tranmere-web.com/match/2001/2001-12-26
2001-12-15,Jason Price,yellow,https://www.tranmere-web.com/match/2001/2001-12-15
2001-12-15,Jason Koumas,yellow,https://www.tranmere-web.com/match/2001/2001-12-15
2001-12-08,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2001/2001-12-08
2001-12-08,Clint Hill,yellow,https://www.tranmere-web.com/match/2001/2001-12-08
2001-12-08,(Sean Thornton 87),yellow,https://www.tranmere-web.com/match/2001/2001-12-08
2001-12-01,Graham Allen,yellow,https://www.tranmere-web.com/match/2001/2001-12-01
2001-12-01,Jason Price,yellow,https://www.tranmere-web.com/match/2001/2001-12-01
2001-11-24,Steve Yates,yellow,https://www.tranmere-web.com/match/2001/2001-11-24
2001-11-20,Sean Flynn,yellow,https://www.tranmere-web.com/match/2001/2001-11-20
2001-11-20,Jason Price,yellow,https://www.tranmere-web.com/match/2001/2001-11-20
2001-11-20,Seyni N'Diaye,red,https://www.tranmere-web.com/match/2001/2001-11-20
2001-11-17,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2001/2001-11-17
2001-11-10,Nick Henry,yellow,https://www.tranmere-web.com/match/2001/2001-11-10
2001-11-03,Jason Koumas,yellow,https://www.tranmere-web.com/match/2001/2001-11-03
2001-10-27,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2001/2001-10-27
2001-10-27,Graham Allen,yellow,https://www.tranmere-web.com/match/2001/2001-10-27
2001-10-27,Paul Rideout,yellow,https://www.tranmere-web.com/match/2001/2001-10-27
2001-10-20,Steve Yates,yellow,https://www.tranmere-web.com/match/2001/2001-10-20
2001-10-13,Ian Sharps,yellow,https://www.tranmere-web.com/match/2001/2001-10-13
2001-10-13,Jason Koumas,yellow,https://www.tranmere-web.com/match/2001/2001-10-13
2001-10-09,Ian Sharps,yellow,https://www.tranmere-web.com/match/2001/2001-10-09
2001-10-09,Micky Mellon,yellow,https://www.tranmere-web.com/match/2001/2001-10-09
2001-10-09,Nick Henry,yellow,https://www.tranmere-web.com/match/2001/2001-10-09
2001-10-09,Micky Mellon,red,https://www.tranmere-web.com/match/2001/2001-10-09
2001-10-04,Graham Allen,yellow,https://www.tranmere-web.com/match/2001/2001-10-04
2001-10-04,Ian Sharps,yellow,https://www.tranmere-web.com/match/2001/2001-10-04
2001-09-29,Nick Henry,yellow,https://www.tranmere-web.com/match/2001/2001-09-29
2001-09-21,Ian Sharps,yellow,https://www.tranmere-web.com/match/2001/2001-09-21
2001-09-18,Reuben Hazell,yellow,https://www.tranmere-web.com/match/2001/2001-09-18
2001-09-18,Graham Allen,yellow,https://www.tranmere-web.com/match/2001/2001-09-18
2001-09-18,(Wayne Allison 45),yellow,https://www.tranmere-web.com/match/2001/2001-09-18
2001-09-15,Graham Allen,yellow,https://www.tranmere-web.com/match/2001/2001-09-15
2001-09-15,Micky Mellon,yellow,https://www.tranmere-web.com/match/2001/2001-09-15
2001-09-15,Graham Allen,red,https://www.tranmere-web.com/match/2001/2001-09-15
2001-09-11,Jason Koumas,yellow,https://www.tranmere-web.com/match/2001/2001-09-11
2001-09-11,Micky Mellon,yellow,https://www.tranmere-web.com/match/2001/2001-09-11
2001-09-01,Steve Yates,yellow,https://www.tranmere-web.com/match/2001/2001-09-01
2001-09-01,Dave Challinor,yellow,https://www.tranmere-web.com/match/2001/2001-09-01
2001-09-01,Reuben Hazell,yellow,https://www.tranmere-web.com/match/2001/2001-09-01
2001-09-01,Micky Mellon,yellow,https://www.tranmere-web.com/match/2001/2001-09-01
2001-09-01,(Sean Thornton 75),yellow,https://www.tranmere-web.com/match/2001/2001-09-01
2001-08-27,Steve Yates,yellow,https://www.tranmere-web.com/match/2001/2001-08-27
2001-08-27,Jason Koumas,yellow,https://www.tranmere-web.com/match/2001/2001-08-27
2001-08-27,Micky Mellon,yellow,https://www.tranmere-web.com/match/2001/2001-08-27
2001-08-27,Stuart Barlow,yellow,https://www.tranmere-web.com/match/2001/2001-08-27
2001-08-25,Nick Henry,yellow,https://www.tranmere-web.com/match/2001/2001-08-25
2001-08-25,(Sean Flynn 71),yellow,https://www.tranmere-web.com/match/2001/2001-08-25
2001-08-25,Wayne Allison,yellow,https://www.tranmere-web.com/match/2001/2001-08-25
2001-08-18,Reuben Hazell,red,https://www.tranmere-web.com/match/2001/2001-08-18
2001-08-11,Reuben Hazell,yellow,https://www.tranmere-web.com/match/2001/2001-08-11
2001-08-11,Dave Challinor,yellow,https://www.tranmere-web.com/match/2001/2001-08-11
2001-08-11,Nick Henry,yellow,https://www.tranmere-web.com/match/2001/2001-08-11
2001-08-11,Seyni N'Diaye,red,https://www.tranmere-web.com/match/2001/2001-08-11
2001-05-06,Alan Morgan,yellow,https://www.tranmere-web.com/match/2000/2001-05-06
2001-04-28,Jeff Kenna,yellow,https://www.tranmere-web.com/match/2000/2001-04-28
2001-04-24,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2000/2001-04-24
2001-04-24,Jason Koumas,yellow,https://www.tranmere-web.com/match/2000/2001-04-24
2001-04-24,Simon Osborn,yellow,https://www.tranmere-web.com/match/2000/2001-04-24
2001-04-24,Jason Koumas,red,https://www.tranmere-web.com/match/2000/2001-04-24
2001-04-21,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2000/2001-04-21
2001-04-16,Jeff Kenna,yellow,https://www.tranmere-web.com/match/2000/2001-04-16
2001-04-16,Richard Jobson,yellow,https://www.tranmere-web.com/match/2000/2001-04-16
2001-04-14,Graham Allen,yellow,https://www.tranmere-web.com/match/2000/2001-04-14
2001-04-14,Simon Osborn,yellow,https://www.tranmere-web.com/match/2000/2001-04-14
2001-04-14,Seyni N'Diaye,yellow,https://www.tranmere-web.com/match/2000/2001-04-14
2001-04-10,Richard Jobson,yellow,https://www.tranmere-web.com/match/2000/2001-04-10
2001-04-07,Micky Mellon,yellow,https://www.tranmere-web.com/match/2000/2001-04-07
2001-04-07,(Stuart Barlow 82),yellow,https://www.tranmere-web.com/match/2000/2001-04-07
2001-03-25,Jeff Kenna,yellow,https://www.tranmere-web.com/match/2000/2001-03-25
2001-03-25,Sean Flynn,yellow,https://www.tranmere-web.com/match/2000/2001-03-25
2001-03-25,Micky Mellon,yellow,https://www.tranmere-web.com/match/2000/2001-03-25
2001-03-25,Micky Mellon,red,https://www.tranmere-web.com/match/2000/2001-03-25
2001-03-17,Steve Yates,yellow,https://www.tranmere-web.com/match/2000/2001-03-17
2001-03-17,Nick Henry,yellow,https://www.tranmere-web.com/match/2000/2001-03-17
2001-03-14,Micky Mellon,yellow,https://www.tranmere-web.com/match/2000/2001-03-14
2001-03-11,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2000/2001-03-11
2001-03-11,Graham Allen,yellow,https://www.tranmere-web.com/match/2000/2001-03-11
2001-03-11,Nick Henry,yellow,https://www.tranmere-web.com/match/2000/2001-03-11
2001-03-06,Richard Jobson,yellow,https://www.tranmere-web.com/match/2000/2001-03-06
2001-03-06,Jason Koumas,yellow,https://www.tranmere-web.com/match/2000/2001-03-06
2001-03-06,Nick Henry,yellow,https://www.tranmere-web.com/match/2000/2001-03-06
2001-03-06,Micky Mellon,yellow,https://www.tranmere-web.com/match/2000/2001-03-06
2001-03-06,Stuart Barlow,yellow,https://www.tranmere-web.com/match/2000/2001-03-06
2001-02-20,(Stuart Barlow 46),yellow,https://www.tranmere-web.com/match/2000/2001-02-20
2001-02-17,(Stuart Barlow 83),yellow,https://www.tranmere-web.com/match/2000/2001-02-17
2001-02-13,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2001-02-13
2001-02-13,Graham Allen,yellow,https://www.tranmere-web.com/match/2000/2001-02-13
2001-02-13,Des Hamilton,yellow,https://www.tranmere-web.com/match/2000/2001-02-13
2001-02-10,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2001-02-10
2001-02-03,Graham Allen,yellow,https://www.tranmere-web.com/match/2000/2001-02-03
2001-02-03,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2001-02-03
2001-01-27,Graham Allen,yellow,https://www.tranmere-web.com/match/2000/2001-01-27
2001-01-13,John Achterberg,yellow,https://www.tranmere-web.com/match/2000/2001-01-13
2001-01-06,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2000/2001-01-06
2001-01-06,Graham Allen,yellow,https://www.tranmere-web.com/match/2000/2001-01-06
2001-01-06,Richard Jobson,yellow,https://www.tranmere-web.com/match/2000/2001-01-06
2001-01-06,Richard Hinds,yellow,https://www.tranmere-web.com/match/2000/2001-01-06
2001-01-06,Sean Flynn,yellow,https://www.tranmere-web.com/match/2000/2001-01-06
2001-01-06,(Wayne Gill 45),yellow,https://www.tranmere-web.com/match/2000/2001-01-06
2001-01-06,Gareth Roberts,red,https://www.tranmere-web.com/match/2000/2001-01-06
2001-01-01,John Achterberg,yellow,https://www.tranmere-web.com/match/2000/2001-01-01
2001-01-01,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2001-01-01
2001-01-01,Graham Allen,yellow,https://www.tranmere-web.com/match/2000/2001-01-01
2001-01-01,Jason Koumas,yellow,https://www.tranmere-web.com/match/2000/2001-01-01
2001-01-01,Sean Flynn,yellow,https://www.tranmere-web.com/match/2000/2001-01-01
2000-12-26,Steve Yates,yellow,https://www.tranmere-web.com/match/2000/2000-12-26
2000-12-23,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2000/2000-12-23
2000-12-23,Jason Koumas,yellow,https://www.tranmere-web.com/match/2000/2000-12-23
2000-12-16,Reuben Hazell,yellow,https://www.tranmere-web.com/match/2000/2000-12-16
2000-12-16,Graham Allen,yellow,https://www.tranmere-web.com/match/2000/2000-12-16
2000-12-16,Steve Yates,yellow,https://www.tranmere-web.com/match/2000/2000-12-16
2000-12-16,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2000/2000-12-16
2000-12-16,Richard Hinds,yellow,https://www.tranmere-web.com/match/2000/2000-12-16
2000-12-02,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2000/2000-12-02
2000-12-02,Jason Koumas,yellow,https://www.tranmere-web.com/match/2000/2000-12-02
2000-11-28,Reuben Hazell,yellow,https://www.tranmere-web.com/match/2000/2000-11-28
2000-11-28,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2000/2000-11-28
2000-11-25,Richard Hinds,yellow,https://www.tranmere-web.com/match/2000/2000-11-25
2000-11-25,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2000-11-25
2000-11-25,Scott Taylor,yellow,https://www.tranmere-web.com/match/2000/2000-11-25
2000-11-18,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2000-11-18
2000-11-18,Wayne Allison,yellow,https://www.tranmere-web.com/match/2000/2000-11-18
2000-11-11,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2000-11-11
2000-11-04,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2000/2000-11-04
2000-10-31,Richard Hinds,yellow,https://www.tranmere-web.com/match/2000/2000-10-31
2000-10-28,Scott Taylor,yellow,https://www.tranmere-web.com/match/2000/2000-10-28
2000-10-25,Steve Yates,yellow,https://www.tranmere-web.com/match/2000/2000-10-25
2000-10-17,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2000-10-17
2000-10-14,(Dave Challinor 61),yellow,https://www.tranmere-web.com/match/2000/2000-10-14
2000-10-14,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2000-10-14
2000-10-14,Richard Hinds,yellow,https://www.tranmere-web.com/match/2000/2000-10-14
2000-10-06,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2000-10-06
2000-09-23,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2000-09-23
2000-09-23,(Andy Parkinson 68),yellow,https://www.tranmere-web.com/match/2000/2000-09-23
2000-09-19,(Wayne Gill 36),yellow,https://www.tranmere-web.com/match/2000/2000-09-19
2000-09-16,Richard Hinds,yellow,https://www.tranmere-web.com/match/2000/2000-09-16
2000-09-12,Sean Flynn,yellow,https://www.tranmere-web.com/match/2000/2000-09-12
2000-09-12,Reuben Hazell,red,https://www.tranmere-web.com/match/2000/2000-09-12
2000-09-09,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2000-09-09
2000-09-09,Nick Henry,yellow,https://www.tranmere-web.com/match/2000/2000-09-09
2000-09-06,Richard Hinds,yellow,https://www.tranmere-web.com/match/2000/2000-09-06
2000-09-06,Wayne Gill,yellow,https://www.tranmere-web.com/match/2000/2000-09-06
2000-09-01,Nick Henry,yellow,https://www.tranmere-web.com/match/2000/2000-09-01
2000-08-28,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2000-08-28
2000-08-28,Gareth Roberts,red,https://www.tranmere-web.com/match/2000/2000-08-28
2000-08-26,Gareth Roberts,yellow,https://www.tranmere-web.com/match/2000/2000-08-26
2000-08-26,Nick Henry,yellow,https://www.tranmere-web.com/match/2000/2000-08-26
2000-08-26,Wayne Gill,yellow,https://www.tranmere-web.com/match/2000/2000-08-26
2000-08-26,Scott Taylor,yellow,https://www.tranmere-web.com/match/2000/2000-08-26
2000-08-19,Clint Hill,yellow,https://www.tranmere-web.com/match/2000/2000-08-19
2000-08-19,Nick Henry,yellow,https://www.tranmere-web.com/match/2000/2000-08-19
2000-08-19,Paul Rideout,yellow,https://www.tranmere-web.com/match/2000/2000-08-19
2000-08-12,Sean Flynn,yellow,https://www.tranmere-web.com/match/2000/2000-08-12
2000-08-12,Sean Flynn,red,https://www.tranmere-web.com/match/2000/2000-08-12
2000-04-29,Clint Hill,yellow,https://www.tranmere-web.com/match/1999/2000-04-29
2000-04-29,Alan Mahon,yellow,https://www.tranmere-web.com/match/1999/2000-04-29
2000-04-22,Richard Hinds,yellow,https://www.tranmere-web.com/match/1999/2000-04-22
2000-04-22,Clint Hill,yellow,https://www.tranmere-web.com/match/1999/2000-04-22
2000-04-18,Gareth Roberts,yellow,https://www.tranmere-web.com/match/1999/2000-04-18
2000-04-15,Dave Challinor,yellow,https://www.tranmere-web.com/match/1999/2000-04-15
2000-04-15,(Paul Aldridge 80),yellow,https://www.tranmere-web.com/match/1999/2000-04-15
2000-04-15,Gary Jones,yellow,https://www.tranmere-web.com/match/1999/2000-04-15
2000-04-09,Dave Challinor,yellow,https://www.tranmere-web.com/match/1999/2000-04-09
2000-04-09,Gareth Roberts,yellow,https://www.tranmere-web.com/match/1999/2000-04-09
2000-04-01,Graham Allen,yellow,https://www.tranmere-web.com/match/1999/2000-04-01
2000-04-01,Gary Jones,yellow,https://www.tranmere-web.com/match/1999/2000-04-01
2000-04-01,Alan Morgan,yellow,https://www.tranmere-web.com/match/1999/2000-04-01
2000-03-25,Joe Murphy,yellow,https://www.tranmere-web.com/match/1999/2000-03-25
2000-03-22,Steve Yates,yellow,https://www.tranmere-web.com/match/1999/2000-03-22
2000-03-18,(Richard Hinds 75),yellow,https://www.tranmere-web.com/match/1999/2000-03-18
2000-03-18,Gary Jones,yellow,https://www.tranmere-web.com/match/1999/2000-03-18
2000-03-18,Nick Henry,yellow,https://www.tranmere-web.com/match/1999/2000-03-18
2000-03-11,Jason Koumas,yellow,https://www.tranmere-web.com/match/1999/2000-03-11
2000-03-07,Gary Jones,yellow,https://www.tranmere-web.com/match/1999/2000-03-07
2000-03-07,Alan Mahon,yellow,https://www.tranmere-web.com/match/1999/2000-03-07
2000-03-07,Wayne Allison,yellow,https://www.tranmere-web.com/match/1999/2000-03-07
2000-03-04,(Alan Morgan 83),yellow,https://www.tranmere-web.com/match/1999/2000-03-04
2000-03-01,Scott Taylor,yellow,https://www.tranmere-web.com/match/1999/2000-03-01
2000-03-01,(Jason Koumas 70),yellow,https://www.tranmere-web.com/match/1999/2000-03-01
2000-02-27,Dave Challinor,yellow,https://www.tranmere-web.com/match/1999/2000-02-27
2000-02-27,Clint Hill,yellow,https://www.tranmere-web.com/match/1999/2000-02-27
2000-02-27,Clint Hill,red,https://www.tranmere-web.com/match/1999/2000-02-27
2000-02-20,Dave Challinor,yellow,https://www.tranmere-web.com/match/1999/2000-02-20
2000-02-11,Alan Morgan,yellow,https://www.tranmere-web.com/match/1999/2000-02-11
2000-02-05,Nick Henry,yellow,https://www.tranmere-web.com/match/1999/2000-02-05
2000-02-05,Alan Mahon,yellow,https://www.tranmere-web.com/match/1999/2000-02-05
2000-01-29,Phil Babb,yellow,https://www.tranmere-web.com/match/1999/2000-01-29
2000-01-29,Andy Thompson,yellow,https://www.tranmere-web.com/match/1999/2000-01-29
2000-01-29,Nick Henry,yellow,https://www.tranmere-web.com/match/1999/2000-01-29
2000-01-29,Gary Jones,yellow,https://www.tranmere-web.com/match/1999/2000-01-29
2000-01-29,(David Kelly 59),yellow,https://www.tranmere-web.com/match/1999/2000-01-29
2000-01-26,Andy Thompson,yellow,https://www.tranmere-web.com/match/1999/2000-01-26
2000-01-22,Graham Allen,yellow,https://www.tranmere-web.com/match/1999/2000-01-22
2000-01-12,Steve Yates,yellow,https://www.tranmere-web.com/match/1999/2000-01-12
2000-01-12,Alan Morgan,yellow,https://www.tranmere-web.com/match/1999/2000-01-12
2000-01-08,Gareth Roberts,yellow,https://www.tranmere-web.com/match/1999/2000-01-08
2000-01-08,Clint Hill,yellow,https://www.tranmere-web.com/match/1999/2000-01-08
2000-01-08,Nick Henry,yellow,https://www.tranmere-web.com/match/1999/2000-01-08
2000-01-08,Gary Jones,yellow,https://www.tranmere-web.com/match/1999/2000-01-08
2000-01-08,Clint Hill,red,https://www.tranmere-web.com/match/1999/2000-01-08
2000-01-03,Clint Hill,yellow,https://www.tranmere-web.com/match/1999/2000-01-03
2000-01-03,Dave Challinor,yellow,https://www.tranmere-web.com/match/1999/2000-01-03
2000-01-03,Alan Morgan,yellow,https://www.tranmere-web.com/match/1999/2000-01-03
2000-01-03,Gareth Roberts,red,https://www.tranmere-web.com/match/1999/2000-01-03
1999-12-28,Reuben Hazell,yellow,https://www.tranmere-web.com/match/1999/1999-12-28
1999-12-26,Nick Henry,yellow,https://www.tranmere-web.com/match/1999/1999-12-26
1999-12-26,(Jason Koumas 68),yellow,https://www.tranmere-web.com/match/1999/1999-12-26
1999-12-17,Reuben Hazell,yellow,https://www.tranmere-web.com/match/1999/1999-12-17
1999-12-17,Gary Jones,yellow,https://www.tranmere-web.com/match/1999/1999-12-17
1999-12-14,Alan Morgan,yellow,https://www.tranmere-web.com/match/1999/1999-12-14
1999-12-14,David Kelly,yellow,https://www.tranmere-web.com/match/1999/1999-12-14
1999-12-04,Gareth Roberts,yellow,https://www.tranmere-web.com/match/1999/1999-12-04
1999-12-04,Reuben Hazell,yellow,https://www.tranmere-web.com/match/1999/1999-12-04
1999-12-04,Gareth Roberts,red,https://www.tranmere-web.com/match/1999/1999-12-04
1999-11-27,Alan Morgan,yellow,https://www.tranmere-web.com/match/1999/1999-11-27
1999-11-27,Graham Allen,red,https://www.tranmere-web.com/match/1999/1999-11-27
1999-11-23,Gareth Roberts,yellow,https://www.tranmere-web.com/match/1999/1999-11-23
1999-11-23,Dave Challinor,yellow,https://www.tranmere-web.com/match/1999/1999-11-23
1999-11-23,Clint Hill,red,https://www.tranmere-web.com/match/1999/1999-11-23
1999-11-20,Scott Taylor,yellow,https://www.tranmere-web.com/match/1999/1999-11-20
1999-11-12,Nick Henry,yellow,https://www.tranmere-web.com/match/1999/1999-11-12
1999-11-12,Wayne Allison,yellow,https://www.tranmere-web.com/match/1999/1999-11-12
1999-10-26,Dave Challinor,yellow,https://www.tranmere-web.com/match/1999/1999-10-26
1999-10-26,Nick Henry,yellow,https://www.tranmere-web.com/match/1999/1999-10-26
1999-10-23,Gareth Roberts,yellow,https://www.tranmere-web.com/match/1999/1999-10-23
1999-10-23,Dave Challinor,yellow,https://www.tranmere-web.com/match/1999/1999-10-23
1999-10-23,Lee Jones,yellow,https://www.tranmere-web.com/match/1999/1999-10-23
1999-10-16,Joe Murphy,yellow,https://www.tranmere-web.com/match/1999/1999-10-16
1999-10-16,Dave Challinor,yellow,https://www.tranmere-web.com/match/1999/1999-10-16
1999-10-09,(Andy Parkinson 45),yellow,https://www.tranmere-web.com/match/1999/1999-10-09
1999-10-09,Nick Henry,yellow,https://www.tranmere-web.com/match/1999/1999-10-09
1999-09-25,John Achterberg,yellow,https://www.tranmere-web.com/match/1999/1999-09-25
1999-09-25,Clint Hill,yellow,https://www.tranmere-web.com/match/1999/1999-09-25
1999-09-25,Graham Allen,yellow,https://www.tranmere-web.com/match/1999/1999-09-25
1999-09-22,Gareth Roberts,yellow,https://www.tranmere-web.com/match/1999/1999-09-22
1999-09-22,Dave Challinor,yellow,https://www.tranmere-web.com/match/1999/1999-09-22
