season,game_no,game_date,disam_name,player_name,goals_scored
1929/30,1,1929-08-31,Meston,Sammy Meston,1
1929/30,1,1929-08-31,Charlton,Billy Charlton,1
1929/30,1,1929-08-31,Waterston,Archie Waterston,2
1929/30,2,1929-09-02,Waterston,Archie Waterston,3
1929/30,3,1929-09-07,Meston,Sammy Meston,1
1929/30,4,1929-09-09,Charlton,Billy Charlton,1
1929/30,5,1929-09-14,Charlton,Billy Charlton,1
1929/30,5,1929-09-14,Waterston,Archie Waterston,3
1929/30,5,1929-09-14,Cropper,Reg Cropper,1
1929/30,6,1929-09-21,Lewis,Ginger Lewis,1
1929/30,6,1929-09-21,Waterston,Archie Waterston,2
1929/30,8,1929-09-28,Charlton,Billy Charlton,1
1929/30,8,1929-09-28,Cropper,Reg Cropper,2
1929/30,10,1929-10-12,Charlton,Billy Charlton,1
1929/30,10,1929-10-12,Waterston,Archie Waterston,1
1929/30,11,1929-10-19,Cartman,Bert Cartman,1
1929/30,11,1929-10-19,Waterston,Archie Waterston,1
1929/30,13,1929-11-02,Charlton,Billy Charlton,1
1929/30,14,1929-11-09,Charlton,Billy Charlton,2
1929/30,14,1929-11-09,Waterston,Archie Waterston,1
1929/30,14,1929-11-09,Cartman,Bert Cartman,1
1929/30,15,1929-11-16,Ridding,Bill Ridding,2
1929/30,16,1929-11-23,Charlton,Billy Charlton,2
1929/30,16,1929-11-23,Waterston,Archie Waterston,1
1929/30,17,1929-11-30,Meston,Sammy Meston,1
1929/30,17,1929-11-30,Waterston,Archie Waterston,1
1929/30,21,1929-12-25,Ridding,Bill Ridding,1
1929/30,21,1929-12-25,Urmson,Fred Urmson,2
1929/30,24,1930-01-04,Cartman,Bert Cartman,1
1929/30,24,1930-01-04,Urmson,Fred Urmson,1
1929/30,25,1930-01-11,Charlton,Billy Charlton,2
1929/30,25,1930-01-11,Waterston,Archie Waterston,1
1929/30,26,1930-01-18,Lewis,Ginger Lewis,1
1929/30,26,1930-01-18,Charlton,Billy Charlton,1
1929/30,26,1930-01-18,Waterston,Archie Waterston,1
1929/30,27,1930-01-25,Cartman,Bert Cartman,1
1929/30,27,1930-01-25,Charlton,Billy Charlton,1
1929/30,28,1930-02-01,Ridding,Bill Ridding,1
1929/30,28,1930-02-01,Cropper,Reg Cropper,1
1929/30,29,1930-02-08,Charlton,Billy Charlton,2
1929/30,29,1930-02-08,Ridding,Bill Ridding,3
1929/30,29,1930-02-08,Urmson,Fred Urmson,2
1929/30,30,1930-02-15,Ridding,Bill Ridding,1
1929/30,31,1930-02-20,Charlton,Billy Charlton,1
1929/30,31,1930-02-20,Ridding,Bill Ridding,4
1929/30,32,1930-02-22,Charlton,Billy Charlton,1
1929/30,33,1930-03-01,Meston,Sammy Meston,2
1929/30,33,1930-03-01,Cartman,Bert Cartman,2
1929/30,34,1930-03-08,Waterston,Archie Waterston,1
1929/30,35,1930-03-15,Barton,Teddy Barton,1
1929/30,35,1930-03-15,Meston,Sammy Meston,2
1929/30,36,1930-03-22,Meston,Sammy Meston,1
1929/30,37,1930-03-29,Charlton,Billy Charlton,1
1929/30,37,1930-03-29,Waterston,Archie Waterston,1
1929/30,37,1930-03-29,Urmson,Fred Urmson,1
1929/30,38,1930-04-05,Charlton,Billy Charlton,1
1929/30,38,1930-04-05,Urmson,Fred Urmson,1
1929/30,39,1930-04-12,Meston,Sammy Meston,1
1929/30,39,1930-04-12,Urmson,Fred Urmson,1
1929/30,41,1930-04-19,Meston,Sammy Meston,1
1929/30,43,1930-04-22,Urmson,Fred Urmson,1
1929/30,44,1930-04-26,Watts,Farewell Watts,1
1930/31,1,1930-08-30,Watts,Farewell Watts,2
1930/31,1,1930-08-30,Kennedy J,Jack Kennedy,1
1930/31,2,1930-09-01,Dixon,Ernie Dixon,1
1930/31,2,1930-09-01,Kennedy J,Jack Kennedy,1
1930/31,3,1930-09-06,Watts,Farewell Watts,2
1930/31,3,1930-09-06,Dixon,Ernie Dixon,1
1930/31,4,1930-09-10,Dixon,Ernie Dixon,1
1930/31,5,1930-09-13,Meston,Sammy Meston,1
1930/31,5,1930-09-13,Dixon,Ernie Dixon,1
1930/31,6,1930-09-18,Meston,Sammy Meston,2
1930/31,6,1930-09-18,Watts,Farewell Watts,2
1930/31,7,1930-09-20,Watts,Farewell Watts,2
1930/31,7,1930-09-20,Dixon,Ernie Dixon,1
1930/31,7,1930-09-20,Kennedy J,Jack Kennedy,3
1930/31,7,1930-09-20,OG,OG,1
1930/31,8,1930-09-27,Dixon,Ernie Dixon,1
1930/31,8,1930-09-27,Kennedy J,Jack Kennedy,1
1930/31,9,1930-10-04,Kennedy J,Jack Kennedy,1
1930/31,9,1930-10-04,Urmson,Fred Urmson,1
1930/31,10,1930-10-11,Watts,Farewell Watts,1
1930/31,10,1930-10-11,Dixon,Ernie Dixon,1
1930/31,10,1930-10-11,Kennedy J,Jack Kennedy,1
1930/31,11,1930-10-18,Watts,Farewell Watts,1
1930/31,11,1930-10-18,Kennedy J,Jack Kennedy,1
1930/31,12,1930-10-25,Kennedy J,Jack Kennedy,1
1930/31,13,1930-11-01,Meston,Sammy Meston,1
1930/31,13,1930-11-01,Watts,Farewell Watts,2
1930/31,13,1930-11-01,Dixon,Ernie Dixon,2
1930/31,13,1930-11-01,Kennedy J,Jack Kennedy,2
1930/31,14,1930-11-08,Watts,Farewell Watts,1
1930/31,14,1930-11-08,Kennedy J,Jack Kennedy,2
1930/31,15,1930-11-15,Watts,Farewell Watts,3
1930/31,15,1930-11-15,Dixon,Ernie Dixon,2
1930/31,16,1930-11-22,Meston,Sammy Meston,1
1930/31,16,1930-11-22,Kennedy J,Jack Kennedy,2
1930/31,17,1930-11-29,Lewis,Ginger Lewis,1
1930/31,17,1930-11-29,Watts,Farewell Watts,1
1930/31,17,1930-11-29,Dixon,Ernie Dixon,1
1930/31,17,1930-11-29,Urmson,Fred Urmson,1
1930/31,18,1930-12-03,Watts,Farewell Watts,1
1930/31,18,1930-12-03,Urmson,Fred Urmson,1
1930/31,20,1930-12-13,Watts,Farewell Watts,1
1930/31,20,1930-12-13,Dixon,Ernie Dixon,1
1930/31,20,1930-12-13,Kennedy J,Jack Kennedy,2
1930/31,22,1930-12-25,Watts,Farewell Watts,2
1930/31,22,1930-12-25,Dixon,Ernie Dixon,2
1930/31,22,1930-12-25,Kennedy J,Jack Kennedy,2
1930/31,23,1930-12-26,Watts,Farewell Watts,1
1930/31,23,1930-12-26,Kennedy J,Jack Kennedy,3
1930/31,24,1930-12-27,Lewis,Ginger Lewis,1
1930/31,24,1930-12-27,Watts,Farewell Watts,1
1930/31,24,1930-12-27,Dixon,Ernie Dixon,2
1930/31,24,1930-12-27,Kennedy J,Jack Kennedy,1
1930/31,25,1931-01-01,Watts,Farewell Watts,1
1930/31,26,1931-01-03,Dixon,Ernie Dixon,1
1930/31,27,1931-01-17,Watts,Farewell Watts,1
1930/31,27,1931-01-17,Dixon,Ernie Dixon,3
1930/31,27,1931-01-17,Kennedy J,Jack Kennedy,4
1930/31,28,1931-01-24,Meston,Sammy Meston,1
1930/31,28,1931-01-24,Dixon,Ernie Dixon,2
1930/31,30,1931-02-07,Kennedy J,Jack Kennedy,1
1930/31,30,1931-02-07,Urmson,Fred Urmson,1
1930/31,31,1931-02-14,Meston,Sammy Meston,1
1930/31,31,1931-02-14,Watts,Farewell Watts,1
1930/31,31,1931-02-14,Dixon,Ernie Dixon,1
1930/31,32,1931-02-21,Kennedy J,Jack Kennedy,1
1930/31,33,1931-02-28,Watts,Farewell Watts,1
1930/31,33,1931-02-28,Dixon,Ernie Dixon,2
1930/31,34,1931-03-07,Dixon,Ernie Dixon,1
1930/31,34,1931-03-07,Kennedy J,Jack Kennedy,2
1930/31,34,1931-03-07,Urmson,Fred Urmson,1
1930/31,35,1931-03-14,Watts,Farewell Watts,1
1930/31,35,1931-03-14,Dixon,Ernie Dixon,2
1930/31,35,1931-03-14,Kennedy J,Jack Kennedy,1
1930/31,35,1931-03-14,Urmson,Fred Urmson,1
1930/31,36,1931-03-21,Dixon,Ernie Dixon,2
1930/31,37,1931-03-28,Meston,Sammy Meston,1
1930/31,37,1931-03-28,Watts,Farewell Watts,1
1930/31,37,1931-03-28,Urmson,Fred Urmson,1
1930/31,38,1931-04-03,Urmson,Fred Urmson,2
1930/31,40,1931-04-06,Dixon,Ernie Dixon,1
1930/31,40,1931-04-06,Kennedy J,Jack Kennedy,1
1930/31,41,1931-04-11,Barton,Teddy Barton,1
1930/31,43,1931-04-25,Kennedy J,Jack Kennedy,1
1931/32,1,1931-08-29,Watts,Farewell Watts,1
1931/32,1,1931-08-29,Dixon,Ernie Dixon,1
1931/32,3,1931-09-05,Meston,Sammy Meston,1
1931/32,3,1931-09-05,Watts,Farewell Watts,1
1931/32,3,1931-09-05,Dixon,Ernie Dixon,1
1931/32,3,1931-09-05,Kennedy J,Jack Kennedy,1
1931/32,3,1931-09-05,Urmson,Fred Urmson,1
1931/32,5,1931-09-12,Watts,Farewell Watts,2
1931/32,5,1931-09-12,Dixon,Ernie Dixon,2
1931/32,5,1931-09-12,Urmson,Fred Urmson,2
1931/32,6,1931-09-14,Dixon,Ernie Dixon,1
1931/32,6,1931-09-14,OG,OG,1
1931/32,7,1931-09-19,Kennedy J,Jack Kennedy,1
1931/32,8,1931-09-26,Meston,Sammy Meston,2
1931/32,8,1931-09-26,Fishwick,Bert Fishwick,1
1931/32,8,1931-09-26,Whitehurst,Bert Whitehurst,4
1931/32,8,1931-09-26,Urmson,Fred Urmson,1
1931/32,9,1931-10-03,Meston,Sammy Meston,1
1931/32,10,1931-10-10,Fishwick,Bert Fishwick,1
1931/32,10,1931-10-10,Kennedy J,Jack Kennedy,1
1931/32,10,1931-10-10,Urmson,Fred Urmson,1
1931/32,11,1931-10-17,Meston,Sammy Meston,1
1931/32,12,1931-10-24,Whitehurst,Bert Whitehurst,1
1931/32,12,1931-10-24,Fishwick,Bert Fishwick,1
1931/32,13,1931-10-31,Lewis,Ginger Lewis,1
1931/32,13,1931-10-31,Urmson,Fred Urmson,1
1931/32,14,1931-11-07,Dixon,Ernie Dixon,1
1931/32,14,1931-11-07,OG,OG,1
1931/32,15,1931-11-14,Meston,Sammy Meston,2
1931/32,15,1931-11-14,Dixon,Ernie Dixon,1
1931/32,15,1931-11-14,Kennedy J,Jack Kennedy,2
1931/32,16,1931-11-28,Dixon,Ernie Dixon,1
1931/32,16,1931-11-28,Whitehurst,Bert Whitehurst,1
1931/32,16,1931-11-28,Urmson,Fred Urmson,1
1931/32,17,1931-12-05,Watts,Farewell Watts,1
1931/32,17,1931-12-05,Dixon,Ernie Dixon,2
1931/32,17,1931-12-05,Whitehurst,Bert Whitehurst,1
1931/32,17,1931-12-05,OG,OG,1
1931/32,18,1931-12-12,Meston,Sammy Meston,1
1931/32,18,1931-12-12,Dixon,Ernie Dixon,1
1931/32,19,1931-12-19,Dixon,Ernie Dixon,1
1931/32,19,1931-12-19,Whitehurst,Bert Whitehurst,1
1931/32,19,1931-12-19,Urmson,Fred Urmson,1
1931/32,19,1931-12-19,OG,OG,1
1931/32,20,1931-12-25,Meston,Sammy Meston,1
1931/32,20,1931-12-25,Watts,Farewell Watts,5
1931/32,20,1931-12-25,Dixon,Ernie Dixon,2
1931/32,20,1931-12-25,Whitehurst,Bert Whitehurst,1
1931/32,21,1931-12-26,Lewis,Ginger Lewis,1
1931/32,21,1931-12-26,Meston,Sammy Meston,1
1931/32,21,1931-12-26,Watts,Farewell Watts,1
1931/32,21,1931-12-26,Dixon,Ernie Dixon,1
1931/32,21,1931-12-26,Urmson,Fred Urmson,2
1931/32,22,1932-01-01,Meston,Sammy Meston,1
1931/32,23,1932-01-02,Dixon,Ernie Dixon,2
1931/32,24,1932-01-09,Watts,Farewell Watts,1
1931/32,24,1932-01-09,Dixon,Ernie Dixon,1
1931/32,25,1932-01-13,Watts,Farewell Watts,1
1931/32,25,1932-01-13,Whitehurst,Bert Whitehurst,2
1931/32,26,1932-01-16,Whitehurst,Bert Whitehurst,1
1931/32,27,1932-01-20,Kennedy J,Jack Kennedy,1
1931/32,27,1932-01-20,Urmson,Fred Urmson,1
1931/32,29,1932-01-30,Watts,Farewell Watts,1
1931/32,29,1932-01-30,Dixon,Ernie Dixon,1
1931/32,30,1932-02-06,Barton,Teddy Barton,1
1931/32,30,1932-02-06,Kennedy J,Jack Kennedy,1
1931/32,31,1932-02-13,Watts,Farewell Watts,2
1931/32,31,1932-02-13,OG,OG,1
1931/32,32,1932-02-18,Fishwick,Bert Fishwick,1
1931/32,33,1932-02-20,Dixon,Ernie Dixon,1
1931/32,33,1932-02-20,Urmson,Fred Urmson,2
1931/32,34,1932-02-27,Meston,Sammy Meston,2
1931/32,34,1932-02-27,Bell,Bunny Bell,2
1931/32,34,1932-02-27,Dixon,Ernie Dixon,1
1931/32,34,1932-02-27,Urmson,Fred Urmson,1
1931/32,36,1932-03-12,Bell,Bunny Bell,1
1931/32,37,1932-03-19,Bell,Bunny Bell,1
1931/32,39,1932-03-26,Fishwick,Bert Fishwick,1
1931/32,39,1932-03-26,Kennedy J,Jack Kennedy,2
1931/32,39,1932-03-26,Urmson,Fred Urmson,2
1931/32,40,1932-03-28,Bell,Bunny Bell,2
1931/32,40,1932-03-28,Kennedy J,Jack Kennedy,1
1931/32,40,1932-03-28,OG,OG,1
1931/32,41,1932-04-09,Bell,Bunny Bell,3
1931/32,43,1932-04-23,Bell,Bunny Bell,3
1931/32,43,1932-04-23,Whitehurst,Bert Whitehurst,1
1931/32,44,1932-05-07,Dixon,Ernie Dixon,1
1931/32,44,1932-05-07,Urmson,Fred Urmson,1
1932/33,1,1932-08-27,Bell,Bunny Bell,2
1932/33,1,1932-08-27,Whitehurst,Bert Whitehurst,1
1932/33,2,1932-08-29,Bell,Bunny Bell,1
1932/33,3,1932-09-03,Fishwick,Bert Fishwick,1
1932/33,4,1932-09-05,Bell,Bunny Bell,1
1932/33,4,1932-09-05,Spencer E,Teddy Spencer,1
1932/33,4,1932-09-05,Urmson,Fred Urmson,1
1932/33,5,1932-09-10,Fishwick,Bert Fishwick,1
1932/33,5,1932-09-10,Bell,Bunny Bell,1
1932/33,6,1932-09-17,Bell,Bunny Bell,1
1932/33,7,1932-09-24,Bell,Bunny Bell,1
1932/33,7,1932-09-24,Urmson,Fred Urmson,1
1932/33,8,1932-10-01,Spencer R,Reg Spencer,1
1932/33,8,1932-10-01,Bell,Bunny Bell,2
1932/33,8,1932-10-01,Whitehurst,Bert Whitehurst,1
1932/33,10,1932-10-15,McMurray,Itom McMurray,1
1932/33,10,1932-10-15,Whitehurst,Bert Whitehurst,1
1932/33,10,1932-10-15,Urmson,Fred Urmson,1
1932/33,11,1932-10-22,McMurray,Itom McMurray,2
1932/33,12,1932-10-29,Whitehurst,Bert Whitehurst,1
1932/33,13,1932-11-05,Watts,Farewell Watts,1
1932/33,14,1932-11-12,McMurray,Itom McMurray,1
1932/33,14,1932-11-12,Bell,Bunny Bell,1
1932/33,16,1932-11-26,Dixon,Ernie Dixon,1
1932/33,16,1932-11-26,Whitehurst,Bert Whitehurst,1
1932/33,16,1932-11-26,Urmson,Fred Urmson,1
1932/33,17,1932-12-03,Dixon,Ernie Dixon,1
1932/33,18,1932-12-10,Whitehurst,Bert Whitehurst,1
1932/33,18,1932-12-10,Urmson,Fred Urmson,1
1932/33,19,1932-12-14,Watts,Farewell Watts,2
1932/33,19,1932-12-14,Dixon,Ernie Dixon,1
1932/33,21,1932-12-24,Dixon,Ernie Dixon,2
1932/33,21,1932-12-24,Whitehurst,Bert Whitehurst,2
1932/33,22,1932-12-26,Bell,Bunny Bell,1
1932/33,22,1932-12-26,OG,OG,1
1932/33,23,1932-12-27,Fishwick,Bert Fishwick,1
1932/33,23,1932-12-27,Whitehurst,Bert Whitehurst,2
1932/33,24,1932-12-31,Urmson,Fred Urmson,1
1932/33,24,1932-12-31,OG,OG,2
1932/33,25,1933-01-07,Whitehurst,Bert Whitehurst,2
1932/33,26,1933-01-14,Whitehurst,Bert Whitehurst,1
1932/33,26,1933-01-14,Urmson,Fred Urmson,1
1932/33,27,1933-01-18,Adams A,Arthur Adams,1
1932/33,27,1933-01-18,Watts,Farewell Watts,1
1932/33,27,1933-01-18,Whitehurst,Bert Whitehurst,1
1932/33,28,1933-01-21,Urmson,Fred Urmson,1
1932/33,31,1933-02-04,Whitehurst,Bert Whitehurst,1
1932/33,32,1933-02-11,Bell,Bunny Bell,1
1932/33,32,1933-02-11,Urmson,Fred Urmson,1
1932/33,33,1933-02-18,Watts,Farewell Watts,1
1932/33,33,1933-02-18,Urmson,Fred Urmson,1
1932/33,35,1933-03-04,Watts,Farewell Watts,1
1932/33,35,1933-03-04,OG,OG,1
1932/33,37,1933-03-18,Spencer E,Teddy Spencer,1
1932/33,38,1933-03-25,Urmson,Fred Urmson,1
1932/33,39,1933-04-01,Fishwick,Bert Fishwick,1
1932/33,39,1933-04-01,Watts,Farewell Watts,2
1932/33,39,1933-04-01,Urmson,Fred Urmson,2
1932/33,40,1933-04-08,Tong,Robert Tong,1
1932/33,40,1933-04-08,Bell,Bunny Bell,2
1932/33,41,1933-04-10,Watts,Farewell Watts,1
1932/33,41,1933-04-10,Whitehurst,Bert Whitehurst,1
1932/33,41,1933-04-10,Urmson,Fred Urmson,1
1932/33,42,1933-04-14,Bell,Bunny Bell,1
1932/33,42,1933-04-14,OG,OG,1
1932/33,43,1933-04-15,Bell,Bunny Bell,1
1932/33,43,1933-04-15,Whitehurst,Bert Whitehurst,1
1932/33,47,1933-04-29,Bell,Bunny Bell,1
1933/34,1,1933-08-26,Whitehurst,Bert Whitehurst,2
1933/34,1,1933-08-26,Woodward,Billy Woodward,3
1933/34,3,1933-09-02,Mackay,William Mackay,1
1933/34,3,1933-09-02,Watts,Farewell Watts,1
1933/34,3,1933-09-02,Urmson,Fred Urmson,1
1933/34,4,1933-09-04,Watts,Farewell Watts,2
1933/34,4,1933-09-04,Whitehurst,Bert Whitehurst,1
1933/34,5,1933-09-09,Watts,Farewell Watts,1
1933/34,5,1933-09-09,Whitehurst,Bert Whitehurst,1
1933/34,6,1933-09-16,Whitehurst,Bert Whitehurst,1
1933/34,6,1933-09-16,Woodward,Billy Woodward,1
1933/34,9,1933-10-07,Bell,Bunny Bell,1
1933/34,10,1933-10-14,Bell,Bunny Bell,4
1933/34,10,1933-10-14,Woodward,Billy Woodward,1
1933/34,11,1933-10-21,Bell,Bunny Bell,2
1933/34,12,1933-10-28,Bell,Bunny Bell,1
1933/34,14,1933-11-11,Meacock,Bob Meacock,1
1933/34,14,1933-11-11,Bell,Bunny Bell,3
1933/34,14,1933-11-11,Urmson,Fred Urmson,2
1933/34,16,1933-11-25,Bell,Bunny Bell,4
1933/34,16,1933-11-25,Spencer E,Teddy Spencer,2
1933/34,16,1933-11-25,Urmson,Fred Urmson,1
1933/34,17,1933-12-02,Bell,Bunny Bell,1
1933/34,18,1933-12-09,Pearson,Tich Pearson,1
1933/34,18,1933-12-09,Bell,Bunny Bell,2
1933/34,18,1933-12-09,Woodward,Billy Woodward,1
1933/34,19,1933-12-16,Bell,Bunny Bell,1
1933/34,19,1933-12-16,Urmson,Fred Urmson,1
1933/34,20,1933-12-23,Meacock,Bob Meacock,1
1933/34,20,1933-12-23,Bell,Bunny Bell,3
1933/34,20,1933-12-23,Woodward,Billy Woodward,1
1933/34,21,1933-12-25,Urmson,Fred Urmson,1
1933/34,22,1933-12-30,Bell,Bunny Bell,1
1933/34,22,1933-12-30,Urmson,Fred Urmson,1
1933/34,23,1934-01-06,Bell,Bunny Bell,1
1933/34,23,1934-01-06,Urmson,Fred Urmson,1
1933/34,24,1934-01-13,Watts,Farewell Watts,1
1933/34,24,1934-01-13,Woodward,Billy Woodward,1
1933/34,24,1934-01-13,Urmson,Fred Urmson,1
1933/34,25,1934-01-18,Hunt,Robert Hunt,1
1933/34,25,1934-01-18,Bell,Bunny Bell,1
1933/34,25,1934-01-18,Urmson,Fred Urmson,2
1933/34,26,1934-01-20,Woodward,Billy Woodward,1
1933/34,26,1934-01-20,Urmson,Fred Urmson,1
1933/34,27,1934-01-27,Meacock,Bob Meacock,1
1933/34,28,1934-02-01,Bell,Bunny Bell,1
1933/34,28,1934-02-01,Urmson,Fred Urmson,1
1933/34,30,1934-02-10,Hunt,Robert Hunt,1
1933/34,30,1934-02-10,Bell,Bunny Bell,2
1933/34,30,1934-02-10,Urmson,Fred Urmson,1
1933/34,32,1934-02-24,Barton,Teddy Barton,1
1933/34,33,1934-03-03,Bell,Bunny Bell,1
1933/34,34,1934-03-10,Woodward,Billy Woodward,2
1933/34,34,1934-03-10,Pennington,James Pennington,1
1933/34,35,1934-03-17,Bell,Bunny Bell,3
1933/34,36,1934-03-24,Bell,Bunny Bell,2
1933/34,37,1934-03-30,Woodward,Billy Woodward,1
1933/34,38,1934-03-31,Brown,Samuel Brown,1
1933/34,38,1934-03-31,Woodward,Billy Woodward,1
1933/34,39,1934-04-02,Bell,Bunny Bell,2
1933/34,39,1934-04-02,Woodward,Billy Woodward,1
1933/34,40,1934-04-07,Brown,Samuel Brown,1
1933/34,40,1934-04-07,Urmson,Fred Urmson,2
1933/34,41,1934-04-11,Woodward,Billy Woodward,1
1933/34,42,1934-04-14,Bell,Bunny Bell,1
1933/34,42,1934-04-14,Urmson,Fred Urmson,2
1933/34,43,1934-04-21,Urmson,Fred Urmson,1
1933/34,44,1934-04-23,Watson,Jack Watson,1
1933/34,45,1934-04-28,Bell,Bunny Bell,3
1933/34,46,1934-05-05,Urmson,Fred Urmson,1
1934/35,1,1934-08-25,Bell,Bunny Bell,2
1934/35,1,1934-08-25,Urmson,Fred Urmson,1
1934/35,2,1934-08-27,Bell,Bunny Bell,1
1934/35,2,1934-08-27,MacDonald,Willie MacDonald,1
1934/35,3,1934-09-01,Urmson,Fred Urmson,1
1934/35,4,1934-09-03,Bell,Bunny Bell,2
1934/35,5,1934-09-08,Baker,Horace Baker,1
1934/35,5,1934-09-08,Bell,Bunny Bell,1
1934/35,6,1934-09-15,Urmson,Fred Urmson,1
1934/35,7,1934-09-22,Baker,Horace Baker,1
1934/35,7,1934-09-22,Urmson,Fred Urmson,1
1934/35,8,1934-09-29,Woodward,Billy Woodward,1
1934/35,9,1934-10-06,MacDonald,Willie MacDonald,1
1934/35,10,1934-10-13,Baker,Horace Baker,1
1934/35,10,1934-10-13,Meacock,Bob Meacock,1
1934/35,10,1934-10-13,Urmson,Fred Urmson,2
1934/35,11,1934-10-20,Spencer R,Reg Spencer,1
1934/35,11,1934-10-20,Burgin,Meynell Burgin,2
1934/35,11,1934-10-20,Woodward,Billy Woodward,1
1934/35,12,1934-10-27,MacDonald,Willie MacDonald,1
1934/35,12,1934-10-27,Urmson,Fred Urmson,1
1934/35,13,1934-11-03,Baker,Horace Baker,1
1934/35,13,1934-11-03,Urmson,Fred Urmson,1
1934/35,14,1934-11-10,Burgin,Meynell Burgin,2
1934/35,15,1934-11-17,Baker,Horace Baker,2
1934/35,15,1934-11-17,Woodward,Billy Woodward,1
1934/35,16,1934-11-24,Baker,Horace Baker,2
1934/35,16,1934-11-24,Urmson,Fred Urmson,1
1934/35,17,1934-12-01,Baker,Horace Baker,1
1934/35,17,1934-12-01,Burgin,Meynell Burgin,1
1934/35,17,1934-12-01,Woodward,Billy Woodward,1
1934/35,18,1934-12-08,Burgin,Meynell Burgin,2
1934/35,19,1934-12-15,Baker,Horace Baker,1
1934/35,19,1934-12-15,MacDonald,Willie MacDonald,1
1934/35,19,1934-12-15,Burgin,Meynell Burgin,1
1934/35,19,1934-12-15,Urmson,Fred Urmson,1
1934/35,22,1934-12-26,Burgin,Meynell Burgin,2
1934/35,23,1934-12-29,Woodward,Billy Woodward,1
1934/35,24,1935-01-01,Burgin,Meynell Burgin,1
1934/35,25,1935-01-05,MacDonald,Willie MacDonald,1
1934/35,25,1935-01-05,Burgin,Meynell Burgin,3
1934/35,26,1935-01-12,Burgin,Meynell Burgin,1
1934/35,26,1935-01-12,Woodward,Billy Woodward,1
1934/35,27,1935-01-19,Burgin,Meynell Burgin,1
1934/35,27,1935-01-19,Urmson,Fred Urmson,1
1934/35,29,1935-02-02,Heywood,Bert Heywood,1
1934/35,30,1935-02-09,Burgin,Meynell Burgin,1
1934/35,30,1935-02-09,Woodward,Billy Woodward,1
1934/35,31,1935-02-16,Burgin,Meynell Burgin,2
1934/35,31,1935-02-16,Urmson,Fred Urmson,1
1934/35,34,1935-03-09,Glasper,William Glasper,1
1934/35,34,1935-03-09,Burgin,Meynell Burgin,1
1934/35,34,1935-03-09,Woodward,Billy Woodward,1
1934/35,34,1935-03-09,OG,OG,1
1934/35,36,1935-03-23,Burgin,Meynell Burgin,2
1934/35,38,1935-04-06,MacDonald,Willie MacDonald,2
1934/35,38,1935-04-06,Woodward,Billy Woodward,1
1934/35,38,1935-04-06,Urmson,Fred Urmson,2
1934/35,40,1935-04-13,MacDonald,Willie MacDonald,1
1934/35,41,1935-04-19,Burgin,Meynell Burgin,1
1934/35,41,1935-04-19,Woodward,Billy Woodward,1
1934/35,43,1935-04-22,MacDonald,Willie MacDonald,2
1934/35,43,1935-04-22,Woodward,Billy Woodward,1
1935/36,2,1935-09-02,McLaren,Hugh McLaren,1
1935/36,2,1935-09-02,Bell,Bunny Bell,1
1935/36,3,1935-09-07,McLaren,Hugh McLaren,1
1935/36,3,1935-09-07,Woodward,Billy Woodward,1
1935/36,3,1935-09-07,Urmson,Fred Urmson,1
1935/36,4,1935-09-11,Bell,Bunny Bell,1
1935/36,5,1935-09-14,MacDonald,Willie MacDonald,1
1935/36,6,1935-09-16,Bell,Bunny Bell,2
1935/36,7,1935-09-21,Bell,Bunny Bell,2
1935/36,7,1935-09-21,Woodward,Billy Woodward,1
1935/36,8,1935-09-28,Eden,Billy Eden,1
1935/36,8,1935-09-28,MacDonald,Willie MacDonald,1
1935/36,8,1935-09-28,Woodward,Billy Woodward,1
1935/36,9,1935-10-05,McLaren,Hugh McLaren,1
1935/36,9,1935-10-05,Urmson,Fred Urmson,1
1935/36,11,1935-10-19,Bell,Bunny Bell,1
1935/36,12,1935-10-26,Eden,Billy Eden,1
1935/36,12,1935-10-26,Bell,Bunny Bell,3
1935/36,14,1935-11-09,Bell,Bunny Bell,4
1935/36,14,1935-11-09,OG,OG,2
1935/36,15,1935-11-16,Bell,Bunny Bell,1
1935/36,16,1935-11-23,Bell,Bunny Bell,2
1935/36,16,1935-11-23,Urmson,Fred Urmson,1
1935/36,17,1935-11-30,Woodward,Billy Woodward,2
1935/36,17,1935-11-30,Urmson,Fred Urmson,1
1935/36,18,1935-12-07,MacDonald,Willie MacDonald,2
1935/36,18,1935-12-07,Bell,Bunny Bell,1
1935/36,18,1935-12-07,Urmson,Fred Urmson,2
1935/36,19,1935-12-14,Eden,Billy Eden,1
1935/36,19,1935-12-14,Bell,Bunny Bell,3
1935/36,19,1935-12-14,Urmson,Fred Urmson,2
1935/36,20,1935-12-21,Eden,Billy Eden,1
1935/36,21,1935-12-25,OG,OG,1
1935/36,22,1935-12-26,MacDonald,Willie MacDonald,1
1935/36,22,1935-12-26,Bell,Bunny Bell,9
1935/36,22,1935-12-26,Woodward,Billy Woodward,2
1935/36,22,1935-12-26,Urmson,Fred Urmson,1
1935/36,23,1935-12-28,Woodward,Billy Woodward,1
1935/36,23,1935-12-28,Urmson,Fred Urmson,1
1935/36,23,1935-12-28,OG,OG,1
1935/36,26,1936-01-15,MacDonald,Willie MacDonald,1
1935/36,26,1936-01-15,Bell,Bunny Bell,1
1935/36,26,1936-01-15,Woodward,Billy Woodward,2
1935/36,27,1936-01-18,MacDonald,Willie MacDonald,1
1935/36,27,1936-01-18,Bell,Bunny Bell,2
