season,game_no,player_name,shirt_no,role,on_for,off_for
1923/24,27,Beswick,10,starter,,
1923/24,27,Cartman,11,starter,,
1923/24,28,Mitchell,1,starter,,
1923/24,28,Jackson G,2,starter,,
1923/24,28,Stuart,3,starter,,
1923/24,28,Buchan,4,starter,,
1923/24,28,Halstead,5,starter,,
1923/24,28,Campbell,6,starter,,
1923/24,28,Moreton,7,starter,,
1923/24,28,Brown,8,starter,,
1923/24,28,Sayer,9,starter,,
1923/24,28,Hilton,10,starter,,
1923/24,28,Cartman,11,starter,,
1923/24,29,Mitchell,1,starter,,
1923/24,29,Jackson G,2,starter,,
1923/24,29,Stuart,3,starter,,
1923/24,29,Buchan,4,starter,,
1923/24,29,Halstead,5,starter,,
1923/24,29,Campbell,6,starter,,
1923/24,29,Moreton,7,starter,,
1923/24,29,Brown,8,starter,,
1923/24,29,Sayer,9,starter,,
1923/24,29,Beswick,10,starter,,
1923/24,29,Cartman,11,starter,,
1923/24,30,Mitchell,1,starter,,
1923/24,30,Jackson G,2,starter,,
1923/24,30,Stuart,3,starter,,
1923/24,30,Buchan,4,starter,,
1923/24,30,Hawarden,5,starter,,
1923/24,30,Campbell,6,starter,,
1923/24,30,Moreton,7,starter,,
1923/24,30,Beswick,8,starter,,
1923/24,30,Sayer,9,starter,,
1923/24,30,Hilton,10,starter,,
1923/24,30,Cartman,11,starter,,
1923/24,31,Mitchell,1,starter,,
1923/24,31,Jackson G,2,starter,,
1923/24,31,Stuart,3,starter,,
1923/24,31,Buchan,4,starter,,
1923/24,31,Halstead,5,starter,,
1923/24,31,Campbell,6,starter,,
1923/24,31,Moreton,7,starter,,
1923/24,31,Beswick,8,starter,,
1923/24,31,Sayer,9,starter,,
1923/24,31,Hilton,10,starter,,
1923/24,31,Cartman,11,starter,,
1923/24,32,Mitchell,1,starter,,
1923/24,32,Jackson G,2,starter,,
1923/24,32,Stuart,3,starter,,
1923/24,32,Buchan,4,starter,,
1923/24,32,Checkland,5,starter,,
1923/24,32,Campbell,6,starter,,
1923/24,32,Moreton,7,starter,,
1923/24,32,Littlehales,8,starter,,
1923/24,32,Sayer,9,starter,,
1923/24,32,Hilton,10,starter,,
1923/24,32,Cartman,11,starter,,
1923/24,33,Mitchell,1,starter,,
1923/24,33,Jackson G,2,starter,,
1923/24,33,Stuart,3,starter,,
1923/24,33,Buchan,4,starter,,
1923/24,33,Halstead,5,starter,,
1923/24,33,Campbell,6,starter,,
1923/24,33,Moreton,7,starter,,
1923/24,33,Brown,8,starter,,
1923/24,33,Sayer,9,starter,,
1923/24,33,Littlehales,10,starter,,
1923/24,33,Cartman,11,starter,,
1923/24,34,Mitchell,1,starter,,
1923/24,34,Jackson G,2,starter,,
1923/24,34,Stuart,3,starter,,
1923/24,34,Buchan,4,starter,,
1923/24,34,Halstead,5,starter,,
1923/24,34,Campbell,6,starter,,
1923/24,34,Moreton,7,starter,,
1923/24,34,Brown,8,starter,,
1923/24,34,Sayer,9,starter,,
1923/24,34,Littlehales,10,starter,,
1923/24,34,Cartman,11,starter,,
1923/24,35,Mitchell,1,starter,,
1923/24,35,Jackson G,2,starter,,
1923/24,35,Stuart,3,starter,,
1923/24,35,Buchan,4,starter,,
1923/24,35,Halstead,5,starter,,
1923/24,35,Campbell,6,starter,,
1923/24,35,Moreton,7,starter,,
1923/24,35,Rothwell,8,starter,,
1923/24,35,Sayer,9,starter,,
1923/24,35,Littlehales,10,starter,,
1923/24,35,Cartman,11,starter,,
1923/24,36,Mitchell,1,starter,,
1923/24,36,Jackson G,2,starter,,
1923/24,36,Stuart,3,starter,,
1923/24,36,Buchan,4,starter,,
1923/24,36,Halstead,5,starter,,
1923/24,36,Campbell,6,starter,,
1923/24,36,Hilton,7,starter,,
1923/24,36,Brown,8,starter,,
1923/24,36,Sayer,9,starter,,
1923/24,36,Littlehales,10,starter,,
1923/24,36,Cartman,11,starter,,
1923/24,37,Mitchell,1,starter,,
1923/24,37,Jackson G,2,starter,,
1923/24,37,Stuart,3,starter,,
1923/24,37,Buchan,4,starter,,
1923/24,37,Halstead,5,starter,,
1923/24,37,Campbell,6,starter,,
1923/24,37,Moreton,7,starter,,
1923/24,37,Brown,8,starter,,
1923/24,37,Sayer,9,starter,,
1923/24,37,Littlehales,10,starter,,
1923/24,37,Cartman,11,starter,,
1923/24,38,Mitchell,1,starter,,
1923/24,38,Jackson G,2,starter,,
1923/24,38,Stuart,3,starter,,
1923/24,38,Buchan,4,starter,,
1923/24,38,Halstead,5,starter,,
1923/24,38,Campbell,6,starter,,
1923/24,38,Moreton,7,starter,,
1923/24,38,Brown,8,starter,,
1923/24,38,Sayer,9,starter,,
1923/24,38,Littlehales,10,starter,,
1923/24,38,Cartman,11,starter,,
1923/24,39,Mitchell,1,starter,,
1923/24,39,Jackson G,2,starter,,
1923/24,39,Stuart,3,starter,,
1923/24,39,Buchan,4,starter,,
1923/24,39,Halstead,5,starter,,
1923/24,39,Campbell,6,starter,,
1923/24,39,Moreton,7,starter,,
1923/24,39,Rothwell,8,starter,,
1923/24,39,Sayer,9,starter,,
1923/24,39,Littlehales,10,starter,,
1923/24,39,Hayes F,11,starter,,
1923/24,40,Mitchell,1,starter,,
1923/24,40,Jackson G,2,starter,,
1923/24,40,Stuart,3,starter,,
1923/24,40,Buchan,4,starter,,
1923/24,40,Halstead,5,starter,,
1923/24,40,Campbell,6,starter,,
1923/24,40,Moreton,7,starter,,
1923/24,40,Brown,8,starter,,
1923/24,40,Sayer,9,starter,,
1923/24,40,Littlehales,10,starter,,
1923/24,40,Cartman,11,starter,,
1923/24,41,Mitchell,1,starter,,
1923/24,41,Jackson G,2,starter,,
1923/24,41,Stuart,3,starter,,
1923/24,41,Buchan,4,starter,,
1923/24,41,Halstead,5,starter,,
1923/24,41,Campbell,6,starter,,
1923/24,41,Moreton,7,starter,,
1923/24,41,Brown,8,starter,,
1923/24,41,Sayer,9,starter,,
1923/24,41,Littlehales,10,starter,,
1923/24,41,Cartman,11,starter,,
1923/24,42,Mitchell,1,starter,,
1923/24,42,Jackson G,2,starter,,
1923/24,42,Stuart,3,starter,,
1923/24,42,Buchan,4,starter,,
1923/24,42,Halstead,5,starter,,
1923/24,42,Campbell,6,starter,,
1923/24,42,Moreton,7,starter,,
1923/24,42,Brown,8,starter,,
1923/24,42,Sayer,9,starter,,
1923/24,42,Littlehales,10,starter,,
1923/24,42,Cartman,11,starter,,
1923/24,43,Mitchell,1,starter,,
1923/24,43,Jackson G,2,starter,,
1923/24,43,Stuart,3,starter,,
1923/24,43,Checkland,4,starter,,
1923/24,43,Halstead,5,starter,,
1923/24,43,Dean,6,starter,,
1923/24,43,Hayes F,7,starter,,
1923/24,43,Brown,8,starter,,
1923/24,43,Sayer,9,starter,,
1923/24,43,Littlehales,10,starter,,
1923/24,43,Cartman,11,starter,,
1923/24,44,Mitchell,1,starter,,
1923/24,44,Jackson G,2,starter,,
1923/24,44,Stuart,3,starter,,
1923/24,44,Leary,4,starter,,
1923/24,44,Halstead,5,starter,,
1923/24,44,Brown,6,starter,,
1923/24,44,Moreton,7,starter,,
1923/24,44,Rothwell,8,starter,,
1923/24,44,Sayer,9,starter,,
1923/24,44,Littlehales,10,starter,,
1923/24,44,Cartman,11,starter,,
1923/24,45,Mitchell,1,starter,,
1923/24,45,Jackson G,2,starter,,
1923/24,45,Stuart,3,starter,,
1923/24,45,Buchan,4,starter,,
1923/24,45,Halstead,5,starter,,
1923/24,45,Campbell,6,starter,,
1923/24,45,Moreton,7,starter,,
1923/24,45,Brown,8,starter,,
1923/24,45,Sayer,9,starter,,
1923/24,45,Littlehales,10,starter,,
1923/24,45,Cartman,11,starter,,
1923/24,46,Mitchell,1,starter,,
1923/24,46,Jackson G,2,starter,,
1923/24,46,Stuart,3,starter,,
1923/24,46,Buchan,4,starter,,
1923/24,46,Leary,5,starter,,
1923/24,46,Campbell,6,starter,,
1923/24,46,Moreton,7,starter,,
1923/24,46,Sayer,8,starter,,
1923/24,46,Dean,9,starter,,
1923/24,46,Littlehales,10,starter,,
1923/24,46,Cartman,11,starter,,
1924/25,1,Mitchell,1,starter,,
1924/25,1,Jackson G,2,starter,,
1924/25,1,Stuart,3,starter,,
1924/25,1,Crewe,4,starter,,
1924/25,1,Halstead,5,starter,,
1924/25,1,Campbell,6,starter,,
1924/25,1,Birtles,7,starter,,
1924/25,1,Brown,8,starter,,
1924/25,1,Sayer,9,starter,,
1924/25,1,Littlehales,10,starter,,
1924/25,1,Cartman,11,starter,,
1924/25,2,Mitchell,1,starter,,
1924/25,2,Jackson G,2,starter,,
1924/25,2,Stuart,3,starter,,
1924/25,2,Crewe,4,starter,,
1924/25,2,Halstead,5,starter,,
1924/25,2,Campbell,6,starter,,
1924/25,2,Birtles,7,starter,,
1924/25,2,Brown,8,starter,,
1924/25,2,Sayer,9,starter,,
1924/25,2,Littlehales,10,starter,,
1924/25,2,Cartman,11,starter,,
1924/25,3,Mitchell,1,starter,,
1924/25,3,Jackson G,2,starter,,
1924/25,3,Stuart,3,starter,,
1924/25,3,Crewe,4,starter,,
1924/25,3,Halstead,5,starter,,
1924/25,3,Campbell,6,starter,,
1924/25,3,Moreton,7,starter,,
1924/25,3,Brown,8,starter,,
1924/25,3,Sayer,9,starter,,
1924/25,3,Littlehales,10,starter,,
1924/25,3,Cartman,11,starter,,
1924/25,4,Mitchell,1,starter,,
1924/25,4,Jackson G,2,starter,,
1924/25,4,Stuart,3,starter,,
1924/25,4,Campbell,4,starter,,
1924/25,4,Halstead,5,starter,,
1924/25,4,Griffiths,6,starter,,
1924/25,4,Moreton,7,starter,,
1924/25,4,Brown,8,starter,,
1924/25,4,Dean,9,starter,,
1924/25,4,Littlehales,10,starter,,
1924/25,4,Rimmer,11,starter,,
1924/25,5,Mitchell,1,starter,,
1924/25,5,Jackson G,2,starter,,
1924/25,5,Stuart,3,starter,,
1924/25,5,Crewe,4,starter,,
1924/25,5,Halstead,5,starter,,
1924/25,5,Campbell,6,starter,,
1924/25,5,Moreton,7,starter,,
1924/25,5,Sayer,8,starter,,
1924/25,5,Dean,9,starter,,
1924/25,5,Littlehales,10,starter,,
1924/25,5,Cartman,11,starter,,
1924/25,6,Mitchell,1,starter,,
1924/25,6,Jackson G,2,starter,,
1924/25,6,Stuart,3,starter,,
1924/25,6,Crewe,4,starter,,
1924/25,6,Halstead,5,starter,,
1924/25,6,Campbell,6,starter,,
1924/25,6,Moreton,7,starter,,
1924/25,6,Sayer,8,starter,,
1924/25,6,Dean,9,starter,,
1924/25,6,Cartman,10,starter,,
1924/25,6,Rimmer,11,starter,,
1924/25,7,Briggs,1,starter,,
1924/25,7,Jackson G,2,starter,,
1924/25,7,Stuart,3,starter,,
1924/25,7,Crewe,4,starter,,
1924/25,7,Halstead,5,starter,,
1924/25,7,Campbell,6,starter,,
1924/25,7,Moreton,7,starter,,
1924/25,7,Sayer,8,starter,,
1924/25,7,Dean,9,starter,,
1924/25,7,Cartman,10,starter,,
1924/25,7,Griffiths,11,starter,,
1924/25,8,Briggs,1,starter,,
1924/25,8,Jackson G,2,starter,,
1924/25,8,Stuart,3,starter,,
1924/25,8,Crewe,4,starter,,
1924/25,8,Halstead,5,starter,,
1924/25,8,Campbell,6,starter,,
1924/25,8,Moreton,7,starter,,
1924/25,8,Sayer,8,starter,,
1924/25,8,Dean,9,starter,,
1924/25,8,Cartman,10,starter,,
1924/25,8,Griffiths,11,starter,,
1924/25,9,Mitchell,1,starter,,
1924/25,9,Jackson G,2,starter,,
1924/25,9,Stuart,3,starter,,
1924/25,9,Crewe,4,starter,,
1924/25,9,Halstead,5,starter,,
1924/25,9,Campbell,6,starter,,
1924/25,9,Moreton,7,starter,,
1924/25,9,Sayer,8,starter,,
1924/25,9,Dean,9,starter,,
1924/25,9,Cartman,10,starter,,
1924/25,9,Griffiths,11,starter,,
1924/25,10,Mitchell,1,starter,,
1924/25,10,Jackson G,2,starter,,
1924/25,10,Stuart,3,starter,,
1924/25,10,Crewe,4,starter,,
1924/25,10,Halstead,5,starter,,
1924/25,10,Campbell,6,starter,,
1924/25,10,Birtles,7,starter,,
1924/25,10,Sayer,8,starter,,
1924/25,10,Dean,9,starter,,
1924/25,10,Cartman,10,starter,,
1924/25,10,Griffiths,11,starter,,
1924/25,11,Mitchell,1,starter,,
1924/25,11,Jackson G,2,starter,,
1924/25,11,Stuart,3,starter,,
1924/25,11,Checkland,4,starter,,
1924/25,11,Halstead,5,starter,,
1924/25,11,Campbell,6,starter,,
1924/25,11,Cartman,7,starter,,
1924/25,11,Sayer,8,starter,,
1924/25,11,Dean,9,starter,,
1924/25,11,Brown,10,starter,,
1924/25,11,Rimmer,11,starter,,
1924/25,12,Mitchell,1,starter,,
1924/25,12,Jackson G,2,starter,,
1924/25,12,Stuart,3,starter,,
1924/25,12,Crewe,4,starter,,
1924/25,12,Halstead,5,starter,,
1924/25,12,Campbell,6,starter,,
1924/25,12,Moreton,7,starter,,
1924/25,12,Sayer,8,starter,,
1924/25,12,Dean,9,starter,,
1924/25,12,Brown,10,starter,,
1924/25,12,Cartman,11,starter,,
1924/25,13,Mitchell,1,starter,,
1924/25,13,Jackson G,2,starter,,
1924/25,13,Stuart,3,starter,,
1924/25,13,Crewe,4,starter,,
1924/25,13,Halstead,5,starter,,
1924/25,13,Campbell,6,starter,,
1924/25,13,Moreton,7,starter,,
1924/25,13,Sayer,8,starter,,
1924/25,13,Dean,9,starter,,
1924/25,13,Rothwell,10,starter,,
1924/25,13,Cartman,11,starter,,
1924/25,14,Mitchell,1,starter,,
1924/25,14,Jackson G,2,starter,,
1924/25,14,Stuart,3,starter,,
1924/25,14,Crewe,4,starter,,
1924/25,14,Halstead,5,starter,,
1924/25,14,Campbell,6,starter,,
1924/25,14,Moreton,7,starter,,
1924/25,14,Sayer,8,starter,,
1924/25,14,Littlehales,9,starter,,
1924/25,14,Rothwell,10,starter,,
1924/25,14,Cartman,11,starter,,
1924/25,15,Mitchell,1,starter,,
1924/25,15,Jackson G,2,starter,,
1924/25,15,Stuart,3,starter,,
1924/25,15,Jeffes,4,starter,,
1924/25,15,Halstead,5,starter,,
1924/25,15,Campbell,6,starter,,
1924/25,15,Moreton,7,starter,,
1924/25,15,Sayer,8,starter,,
1924/25,15,Dean,9,starter,,
1924/25,15,Littlehales,10,starter,,
1924/25,15,Cartman,11,starter,,
1924/25,16,Mitchell,1,starter,,
1924/25,16,Jackson G,2,starter,,
1924/25,16,Stuart,3,starter,,
1924/25,16,Jeffes,4,starter,,
1924/25,16,Halstead,5,starter,,
1924/25,16,Campbell,6,starter,,
1924/25,16,Moreton,7,starter,,
1924/25,16,Sayer,8,starter,,
1924/25,16,Dean,9,starter,,
1924/25,16,Littlehales,10,starter,,
1924/25,16,Cartman,11,starter,,
1924/25,17,Mitchell,1,starter,,
1924/25,17,Jackson G,2,starter,,
1924/25,17,Stuart,3,starter,,
1924/25,17,Crewe,4,starter,,
1924/25,17,Halstead,5,starter,,
1924/25,17,Campbell,6,starter,,
1924/25,17,Cartman,7,starter,,
1924/25,17,Sayer,8,starter,,
1924/25,17,Dean,9,starter,,
1924/25,17,Littlehales,10,starter,,
1924/25,17,Evans J,11,starter,,
1924/25,18,Mitchell,1,starter,,
1924/25,18,Jackson G,2,starter,,
1924/25,18,Stuart,3,starter,,
1924/25,18,Checkland,4,starter,,
1924/25,18,Halstead,5,starter,,
1924/25,18,Rutter,6,starter,,
1924/25,18,Birtles,7,starter,,
1924/25,18,Sayer,8,starter,,
1924/25,18,Dean,9,starter,,
1924/25,18,Littlehales,10,starter,,
1924/25,18,Cartman,11,starter,,
1924/25,19,Mitchell,1,starter,,
1924/25,19,Stuart,2,starter,,
1924/25,19,Naylor,3,starter,,
1924/25,19,Crewe,4,starter,,
1924/25,19,Jeffes,5,starter,,
1924/25,19,Rutter,6,starter,,
1924/25,19,Moreton,7,starter,,
1924/25,19,Brown,8,starter,,
1924/25,19,Dean,9,starter,,
1924/25,19,Littlehales,10,starter,,
1924/25,19,Cartman,11,starter,,
1924/25,20,Briggs,1,starter,,
1924/25,20,Stuart,2,starter,,
1924/25,20,Naylor,3,starter,,
1924/25,20,Jeffes,4,starter,,
1924/25,20,Halstead,5,starter,,
1924/25,20,Rutter,6,starter,,
1924/25,20,Moreton,7,starter,,
1924/25,20,Brown,8,starter,,
1924/25,20,Dean,9,starter,,
1924/25,20,Sayer,10,starter,,
1924/25,20,Cartman,11,starter,,
1924/25,21,Briggs,1,starter,,
1924/25,21,Jackson G,2,starter,,
1924/25,21,Stuart,3,starter,,
1924/25,21,Jeffes,4,starter,,
1924/25,21,Halstead,5,starter,,
1924/25,21,Rutter,6,starter,,
1924/25,21,Moreton,7,starter,,
1924/25,21,Brown,8,starter,,
1924/25,21,Dean,9,starter,,
1924/25,21,Sayer,10,starter,,
1924/25,21,Cartman,11,starter,,
1924/25,22,Briggs,1,starter,,
1924/25,22,Jackson G,2,starter,,
1924/25,22,Naylor,3,starter,,
1924/25,22,Jeffes,4,starter,,
1924/25,22,Halstead,5,starter,,
1924/25,22,Rutter,6,starter,,
1924/25,22,Moreton,7,starter,,
1924/25,22,Brown,8,starter,,
1924/25,22,Dean,9,starter,,
1924/25,22,Sayer,10,starter,,
1924/25,22,Cartman,11,starter,,
1924/25,23,Briggs,1,starter,,
1924/25,23,Jackson G,2,starter,,
1924/25,23,Stuart,3,starter,,
1924/25,23,Jeffes,4,starter,,
1924/25,23,Halstead,5,starter,,
1924/25,23,Rutter,6,starter,,
1924/25,23,Moreton,7,starter,,
1924/25,23,Brown,8,starter,,
1924/25,23,Dean,9,starter,,
1924/25,23,Sayer,10,starter,,
1924/25,23,Cartman,11,starter,,
1924/25,24,Briggs,1,starter,,
1924/25,24,Jackson G,2,starter,,
1924/25,24,Stuart,3,starter,,
1924/25,24,Crewe,4,starter,,
1924/25,24,Jeffes,5,starter,,
1924/25,24,Rutter,6,starter,,
1924/25,24,Moreton,7,starter,,
1924/25,24,Sayer,8,starter,,
1924/25,24,Dean,9,starter,,
1924/25,24,Rothwell,10,starter,,
1924/25,24,Cartman,11,starter,,
1924/25,25,Briggs,1,starter,,
1924/25,25,Stuart,2,starter,,
1924/25,25,Naylor,3,starter,,
1924/25,25,Crewe,4,starter,,
1924/25,25,Jeffes,5,starter,,
1924/25,25,Rutter,6,starter,,
1924/25,25,Cartman,7,starter,,
1924/25,25,Sayer,8,starter,,
1924/25,25,Dean,9,starter,,
1924/25,25,Littlehales,10,starter,,
1924/25,25,Griffiths,11,starter,,
1924/25,26,Briggs,1,starter,,
1924/25,26,Crewe,2,starter,,
1924/25,26,Stuart,3,starter,,
1924/25,26,Jeffes,4,starter,,
1924/25,26,Halstead,5,starter,,
1924/25,26,Rutter,6,starter,,
1924/25,26,Cartman,7,starter,,
1924/25,26,Sayer,8,starter,,
1924/25,26,Dean,9,starter,,
1924/25,26,Littlehales,10,starter,,
1924/25,26,Griffiths,11,starter,,
1924/25,27,Briggs,1,starter,,
1924/25,27,Crewe,2,starter,,
1924/25,27,Stuart,3,starter,,
1924/25,27,Jeffes,4,starter,,
1924/25,27,Halstead,5,starter,,
1924/25,27,Rutter,6,starter,,
1924/25,27,Cartman,7,starter,,
1924/25,27,Fogg,8,starter,,
1924/25,27,Dean,9,starter,,
1924/25,27,Littlehales,10,starter,,
1924/25,27,Rimmer,11,starter,,
1924/25,28,Briggs,1,starter,,
1924/25,28,Jackson G,2,starter,,
1924/25,28,Stuart,3,starter,,
1924/25,28,Crewe,4,starter,,
1924/25,28,Halstead,5,starter,,
1924/25,28,Checkland,6,starter,,
1924/25,28,Cartman,7,starter,,
1924/25,28,Fogg,8,starter,,
1924/25,28,Dean,9,starter,,
1924/25,28,Littlehales,10,starter,,
1924/25,28,Rimmer,11,starter,,
1924/25,29,Briggs,1,starter,,
1924/25,29,Jackson G,2,starter,,
1924/25,29,Stuart,3,starter,,
1924/25,29,Checkland,4,starter,,
1924/25,29,Halstead,5,starter,,
1924/25,29,Rutter,6,starter,,
1924/25,29,Cartman,7,starter,,
1924/25,29,Fogg,8,starter,,
1924/25,29,Dean,9,starter,,
1924/25,29,Sayer,10,starter,,
1924/25,29,Rimmer,11,starter,,
1924/25,30,Briggs,1,starter,,
1924/25,30,Jackson G,2,starter,,
1924/25,30,Stuart,3,starter,,
1924/25,30,Checkland,4,starter,,
1924/25,30,Halstead,5,starter,,
1924/25,30,Rutter,6,starter,,
1924/25,30,Cartman,7,starter,,
1924/25,30,Fogg,8,starter,,
1924/25,30,Dean,9,starter,,
1924/25,30,Littlehales,10,starter,,
1924/25,30,Rimmer,11,starter,,
1924/25,31,Briggs,1,starter,,
1924/25,31,Jackson G,2,starter,,
1924/25,31,Stuart,3,starter,,
1924/25,31,Checkland,4,starter,,
1924/25,31,Halstead,5,starter,,
1924/25,31,Crewe,6,starter,,
1924/25,31,Cartman,7,starter,,
1924/25,31,Fogg,8,starter,,
1924/25,31,Dean,9,starter,,
1924/25,31,Littlehales,10,starter,,
1924/25,31,Rimmer,11,starter,,
1924/25,32,Briggs,1,starter,,
1924/25,32,Jackson G,2,starter,,
1924/25,32,Stuart,3,starter,,
1924/25,32,Sayer,4,starter,,
1924/25,32,Halstead,5,starter,,
1924/25,32,Checkland,6,starter,,
1924/25,32,Cartman,7,starter,,
1924/25,32,Brown,8,starter,,
1924/25,32,Dean,9,starter,,
1924/25,32,Littlehales,10,starter,,
1924/25,32,Rimmer,11,starter,,
1924/25,33,Briggs,1,starter,,
1924/25,33,Jackson G,2,starter,,
1924/25,33,Stuart,3,starter,,
1924/25,33,Sayer,4,starter,,
1924/25,33,Jeffes,5,starter,,
1924/25,33,Rutter,6,starter,,
1924/25,33,Cartman,7,starter,,
1924/25,33,Brown,8,starter,,
1924/25,33,Dean,9,starter,,
1924/25,33,Littlehales,10,starter,,
1924/25,33,Rimmer,11,starter,,
1924/25,34,Briggs,1,starter,,
1924/25,34,Lewis Jos,2,starter,,
1924/25,34,Stuart,3,starter,,
1924/25,34,Sayer,4,starter,,
1924/25,34,Halstead,5,starter,,
1924/25,34,Rutter,6,starter,,
1924/25,34,Cartman,7,starter,,
1924/25,34,Brown,8,starter,,
1924/25,34,Dean,9,starter,,
1924/25,34,Littlehales,10,starter,,
1924/25,34,Rimmer,11,starter,,
1924/25,35,Briggs,1,starter,,
1924/25,35,Lewis Jos,2,starter,,
1924/25,35,Stuart,3,starter,,
1924/25,35,Sayer,4,starter,,
1924/25,35,Halstead,5,starter,,
1924/25,35,Smith,6,starter,,
1924/25,35,Cartman,7,starter,,
1924/25,35,Fogg,8,starter,,
1924/25,35,Jackson J,9,starter,,
1924/25,35,Littlehales,10,starter,,
1924/25,35,Rimmer,11,starter,,
1924/25,36,Briggs,1,starter,,
1924/25,36,Lewis Jos,2,starter,,
1924/25,36,Stuart,3,starter,,
1924/25,36,Sayer,4,starter,,
1924/25,36,Halstead,5,starter,,
1924/25,36,Smith,6,starter,,
1924/25,36,Cartman,7,starter,,
1924/25,36,Fogg,8,starter,,
1924/25,36,Jackson J,9,starter,,
1924/25,36,Littlehales,10,starter,,
1924/25,36,Rimmer,11,starter,,
1924/25,37,Briggs,1,starter,,
1924/25,37,Lewis Jos,2,starter,,
1924/25,37,Stuart,3,starter,,
1924/25,37,Sayer,4,starter,,
1924/25,37,Halstead,5,starter,,
1924/25,37,Smith,6,starter,,
1924/25,37,Cartman,7,starter,,
1924/25,37,Fogg,8,starter,,
1924/25,37,Jackson J,9,starter,,
1924/25,37,Brown,10,starter,,
1924/25,37,Rimmer,11,starter,,
1924/25,38,Briggs,1,starter,,
1924/25,38,Lewis Jos,2,starter,,
1924/25,38,Stuart,3,starter,,
1924/25,38,Checkland,4,starter,,
1924/25,38,Halstead,5,starter,,
1924/25,38,Smith,6,starter,,
1924/25,38,Cartman,7,starter,,
1924/25,38,Fogg,8,starter,,
1924/25,38,Sayer,9,starter,,
1924/25,38,Littlehales,10,starter,,
1924/25,38,Rimmer,11,starter,,
1924/25,39,Briggs,1,starter,,
1924/25,39,Lewis Jos,2,starter,,
1924/25,39,Stuart,3,starter,,
1924/25,39,Checkland,4,starter,,
1924/25,39,Halstead,5,starter,,
1924/25,39,Smith,6,starter,,
1924/25,39,Birtles,7,starter,,
1924/25,39,Fogg,8,starter,,
1924/25,39,Sayer,9,starter,,
1924/25,39,Littlehales,10,starter,,
1924/25,39,Cartman,11,starter,,
1924/25,40,Briggs,1,starter,,
1924/25,40,Crewe,2,starter,,
1924/25,40,Stuart,3,starter,,
1924/25,40,Checkland,4,starter,,
1924/25,40,Halstead,5,starter,,
1924/25,40,Smith,6,starter,,
1924/25,40,Birtles,7,starter,,
1924/25,40,Fogg,8,starter,,
1924/25,40,Jackson J,9,starter,,
1924/25,40,Jeffes,10,starter,,
1924/25,40,Cartman,11,starter,,
1924/25,41,Briggs,1,starter,,
1924/25,41,Lewis Jos,2,starter,,
1924/25,41,Stuart,3,starter,,
1924/25,41,Checkland,4,starter,,
1924/25,41,Jeffes,5,starter,,
1924/25,41,Rutter,6,starter,,
1924/25,41,Cartman,7,starter,,
1924/25,41,Fogg,8,starter,,
1924/25,41,Jackson J,9,starter,,
1924/25,41,Smith,10,starter,,
1924/25,41,Rimmer,11,starter,,
1924/25,42,Mitchell,1,starter,,
1924/25,42,Lewis Jos,2,starter,,
1924/25,42,Stuart,3,starter,,
1924/25,42,Checkland,4,starter,,
1924/25,42,Jeffes,5,starter,,
1924/25,42,Smith,6,starter,,
1924/25,42,Birtles,7,starter,,
1924/25,42,Fogg,8,starter,,
1924/25,42,Jackson J,9,starter,,
1924/25,42,Brown,10,starter,,
1924/25,42,Cartman,11,starter,,
1924/25,43,Briggs,1,starter,,
1924/25,43,Lewis Jos,2,starter,,
1924/25,43,Stuart,3,starter,,
1924/25,43,Checkland,4,starter,,
1924/25,43,Halstead,5,starter,,
1924/25,43,Smith,6,starter,,
1924/25,43,Birtles,7,starter,,
1924/25,43,Fogg,8,starter,,
1924/25,43,Sayer,9,starter,,
1924/25,43,Rothwell,10,starter,,
1924/25,43,Cartman,11,starter,,
1924/25,44,Briggs,1,starter,,
1924/25,44,Lewis Jos,2,starter,,
1924/25,44,Stuart,3,starter,,
1924/25,44,Checkland,4,starter,,
1924/25,44,Halstead,5,starter,,
1924/25,44,Smith,6,starter,,
1924/25,44,Birtles,7,starter,,
1924/25,44,Brown,8,starter,,
1924/25,44,Fogg,9,starter,,
1924/25,44,Rothwell,10,starter,,
1924/25,44,Cartman,11,starter,,
1924/25,45,Briggs,1,starter,,
1924/25,45,Jackson G,2,starter,,
1924/25,45,Stuart,3,starter,,
1924/25,45,Checkland,4,starter,,
1924/25,45,Halstead,5,starter,,
1924/25,45,Smith,6,starter,,
1924/25,45,Birtles,7,starter,,
1924/25,45,Brown,8,starter,,
1924/25,45,Fogg,9,starter,,
1924/25,45,Rothwell,10,starter,,
1924/25,45,Cartman,11,starter,,
1924/25,46,Briggs,1,starter,,
1924/25,46,Jackson G,2,starter,,
1924/25,46,Stuart,3,starter,,
1924/25,46,Jeffes,4,starter,,
1924/25,46,Halstead,5,starter,,
1924/25,46,Smith,6,starter,,
1924/25,46,Birtles,7,starter,,
1924/25,46,Brown,8,starter,,
1924/25,46,Fogg,9,starter,,
1924/25,46,Cartman,10,starter,,
1924/25,46,Griffiths,11,starter,,
1925/26,1,Briggs,1,starter,,
1925/26,1,Davis,2,starter,,
1925/26,1,Thirkell,3,starter,,
1925/26,1,Leslie,4,starter,,
1925/26,1,Matthews,5,starter,,
1925/26,1,McGrae,6,starter,,
1925/26,1,White,7,starter,,
1925/26,1,Roberts,8,starter,,
1925/26,1,Marquis,9,starter,,
1925/26,1,Proctor,10,starter,,
1925/26,1,Chalmers,11,starter,,
