season,game_no,player_name,goals_scored
1981/82,23,John Williams,1
1981/82,24,Owen Brown,1
1981/82,26,Bryan Hamilton,1
1981/82,26,Bobby Hutchinson,1
1981/82,28,Bobby Hutchinson,1
1981/82,28,Steve Craven,1
1981/82,29,John Kerr,2
1981/82,29,Steve Craven,1
1981/82,30,John Williams,1
1981/82,30,Bobby Hutchinson,1
1981/82,30,John Kerr,1
1981/82,33,John Kerr,1
1981/82,34,John Bramhall,1
1981/82,35,John Kerr,1
1981/82,35,Steve Craven,1
1981/82,36,John Bramhall,1
1981/82,37,John Kerr,1
1981/82,39,John Kerr,1
1981/82,39,Steve Craven,1
1981/82,40,John Kerr,1
1981/82,43,John Kerr,2
1981/82,44,John Williams,1
1981/82,45,John Kerr,2
1981/82,46,Ian Griffiths,1
1981/82,47,David Burgess,1
1981/82,47,John Kerr,1
1981/82,47,Steve Craven,1
1981/82,48,Steve Craven,1
1981/82,50,John Williams,1
1981/82,51,Steve Craven,1
1981/82,51,Mark Ferguson,1
1981/82,52,Bobby Hutchinson,1
1981/82,52,Owen Brown,1
1981/82,53,Brian Morley,1
1981/82,54,Steve Craven,2
1982/83,2,Bobby Hutchinson,1
1982/83,3,Bryan Hamilton,1
1982/83,3,John Kerr,1
1982/83,4,Bryan Hamilton,1
1982/83,4,Neville Powell,1
1982/83,4,Bobby Hutchinson,1
1982/83,5,Bryan Hamilton,1
1982/83,7,Ian Griffiths,1
1982/83,11,Owen Brown,1
1982/83,13,Bryan Hamilton,1
1982/83,14,Bobby Hutchinson,1
1982/83,14,Owen Brown,1
1982/83,15,Owen Brown,1
1982/83,16,John Aspinall,1
1982/83,18,John Kerr,1
1982/83,18,Owen Brown,1
1982/83,20,Steve Mungall,1
1982/83,20,John Kerr,1
1982/83,21,John Kerr,1
1982/83,21,Owen Brown,3
1982/83,22,Mark Ferguson,1
1982/83,22,John Aspinall,1
1982/83,23,OG,1
1982/83,24,Owen Brown,1
1982/83,25,John Aspinall,1
1982/83,25,Ian Griffiths,1
1982/83,26,Mark Ferguson,2
1982/83,27,Ian Griffiths,1
1982/83,27,Neville Powell,1
1982/83,28,Owen Brown,2
1982/83,29,John Aspinall,1
1982/83,30,Mark Ferguson,1
1982/83,30,John Kerr,1
1982/83,33,Mark Ferguson,1
1982/83,33,Owen Brown,1
1982/83,34,Ian Griffiths,1
1982/83,35,Gavin Oliver,1
1982/83,35,John Aspinall,1
1982/83,35,John Kerr,1
1982/83,36,John Kerr,1
1982/83,38,Barry Wellings,1
1982/83,38,Owen Brown,1
1982/83,40,John Aspinall,1
1982/83,40,Barry Wellings,1
1982/83,42,Mark Ferguson,1
1982/83,44,Mark Ferguson,1
1982/83,44,Owen Brown,1
1982/83,45,John Aspinall,1
1982/83,45,Owen Brown,1
1982/83,45,Ian Griffiths,1
1982/83,46,Owen Brown,1
1982/83,49,John Kerr,1
1982/83,50,John Kerr,1
1982/83,52,Owen Brown,1
1982/83,53,Barry Wellings,1
1983/84,1,John Aspinall,1
1983/84,3,Mark Palios,1
1983/84,5,John Aspinall,1
1983/84,5,Mark Hilditch,1
1983/84,9,Mark Ferguson,1
1983/84,9,Gary Williams,1
1983/84,10,John Aspinall,1
1983/84,11,Owen Brown,1
1983/84,12,Gary Williams,1
1983/84,12,OG,1
1983/84,13,Mark Ferguson,1
1983/84,13,OG,1
1983/84,15,Mark Hilditch,1
1983/84,17,Dave Philpotts,1
1983/84,17,Gary Williams,1
1983/84,18,Mark Ferguson,1
1983/84,18,John Aspinall,1
1983/84,19,John Aspinall,1
1983/84,19,Neville Powell,1
1983/84,20,Mark Allen,1
1983/84,21,Ray Mathias,1
1983/84,21,John Aspinall,1
1983/84,22,Mark Palios,1
1983/84,22,John Williams,1
1983/84,22,Mark Ferguson,1
1983/84,23,Mark Hilditch,1
1983/84,24,John Aspinall,2
1983/84,24,OG,1
1983/84,25,Dave Philpotts,1
1983/84,26,John Aspinall,2
1983/84,28,John Aspinall,1
1983/84,28,Mark Hilditch,2
1983/84,29,Dave Philpotts,1
1983/84,32,Dave Philpotts,1
1983/84,34,John Aspinall,1
1983/84,35,Mark Hilditch,1
1983/84,35,Bobby Hutchinson,1
1983/84,37,OG,1
1983/84,38,Mark Palios,1
1983/84,38,John Aspinall,1
1983/84,38,Bobby Hutchinson,1
1983/84,39,Neville Powell,1
1983/84,39,John Aspinall,1
1983/84,39,Mark Hilditch,1
1983/84,40,Mark Hilditch,3
1983/84,40,Ronnie Goodlass,1
1983/84,41,Mark Hilditch,1
1983/84,41,Bobby Hutchinson,2
1983/84,43,Bobby Hutchinson,1
1983/84,44,John Aspinall,1
1983/84,45,Mark Palios,1
1983/84,47,Dave Philpotts,1
1983/84,47,Mark Hilditch,1
1983/84,48,Mark Hilditch,1
1983/84,51,Dave Philpotts,1
1983/84,51,Ray Woods,1
1983/84,53,Ray Woods,1
1983/84,54,Bobby Hutchinson,1
1983/84,55,Dave Philpotts,1
1984/85,2,Colin Clarke,1
1984/85,2,John Clayton,1
1984/85,3,John Aspinall,2
1984/85,3,Colin Clarke,1
1984/85,4,John Clayton,1
1984/85,4,Doug Anderson,1
1984/85,5,John Clayton,2
1984/85,7,John Clayton,1
1984/85,8,Gary Williams,1
1984/85,9,Colin Clarke,2
1984/85,9,John Clayton,1
1984/85,10,John Williams,1
1984/85,10,Colin Clarke,1
1984/85,10,John Clayton,2
1984/85,11,John Clayton,1
1984/85,13,Colin Clarke,1
1984/85,14,John Clayton,2
1984/85,14,Doug Anderson,1
1984/85,15,Steve Edwards,1
1984/85,15,Colin Clarke,1
1984/85,15,John Clayton,1
1984/85,17,Colin Clarke,1
1984/85,17,John Clayton,2
1984/85,18,Colin Clarke,1
1984/85,18,John Clayton,1
1984/85,19,Tan McMullen,1
1984/85,20,Steve Edwards,1
1984/85,20,Colin Clarke,3
1984/85,20,John Clayton,2
1984/85,20,Doug Anderson,1
1984/85,21,John Clayton,1
1984/85,22,Gary Williams,1
1984/85,22,John Williams,1
1984/85,22,Colin Clarke,1
1984/85,24,Steve Edwards,2
1984/85,24,Colin Clarke,2
1984/85,25,Billy Rodaway,1
1984/85,25,John Clayton,2
1984/85,26,Robert Kelly,1
1984/85,28,Robert Kelly,1
1984/85,28,John Clayton,1
1984/85,29,Gary Williams,1
1984/85,29,Colin Clarke,2
1984/85,29,John Clayton,1
1984/85,30,John Aspinall,1
1984/85,31,John Clayton,1
1984/85,32,Gary Williams,1
1984/85,32,Colin Clarke,1
1984/85,32,John Clayton,1
1984/85,32,Mark Palios,1
1984/85,33,Colin Clarke,1
1984/85,34,Mark Palios,1
1984/85,36,Steve Edwards,1
1984/85,36,Mark Hilditch,1
1984/85,36,John Clayton,1
1984/85,37,Mark Ferguson,1
1984/85,38,John Aspinall,1
1984/85,38,John Clayton,1
1984/85,40,John Williams,1
1984/85,40,Mark Palios,1
1984/85,40,Colin Clarke,1
1984/85,41,Colin Clarke,1
1984/85,41,Doug Anderson,1
1984/85,42,Colin Clarke,2
1984/85,42,John Clayton,2
1984/85,43,Colin Clarke,1
1984/85,44,Gary Williams,1
1984/85,44,Colin Clarke,1
1984/85,44,John Clayton,2
1984/85,45,Gary Williams,1
1984/85,45,John Clayton,1
1984/85,45,Doug Anderson,1
1984/85,46,John Clayton,1
1984/85,46,John Aspinall,1
1984/85,47,Colin Clarke,1
1984/85,49,Gary Williams,1
1984/85,51,John Aspinall,1
1984/85,51,Colin Clarke,1
1984/85,52,John Clayton,3
1984/85,53,Mark Palios,1
1984/85,53,John Aspinall,1
1984/85,54,Colin Clarke,2
1984/85,54,John Clayton,1
1984/85,55,John Williams,1
1985/86,1,Frank Worthington,1
1985/86,2,Frank Worthington,3
1985/86,2,John Clayton,3
1985/86,3,John Clayton,1
1985/86,3,Doug Anderson,1
1985/86,4,Frank Worthington,1
1985/86,5,Frank Worthington,1
1985/86,5,Doug Anderson,1
1985/86,7,OG,1
1985/86,8,Nick Sinclair,1
1985/86,8,Ian Muir,1
1985/86,8,Frank Worthington,1
1985/86,9,Frank Worthington,1
1985/86,10,Frank Worthington,2
1985/86,10,Ian Muir,1
1985/86,12,Johnny Morrissey,1
1985/86,12,Frank Worthington,1
1985/86,13,Johnny Morrissey,1
1985/86,14,Ian Muir,1
1985/86,14,Doug Anderson,1
1985/86,15,Billy Rodaway,1
1985/86,16,Billy Rodaway,1
1985/86,16,Ian Muir,1
1985/86,17,Johnny Morrissey,1
1985/86,17,Frank Worthington,2
1985/86,17,Ian Muir,4
1985/86,18,Dave Miller,1
1985/86,19,Billy Rodaway,1
1985/86,19,Frank Worthington,1
1985/86,20,Ian Muir,1
1985/86,20,Doug Anderson,1
1985/86,21,Billy Rodaway,1
1985/86,21,Frank Worthington,1
1985/86,22,Ian Muir,1
1985/86,24,Gary Williams,1
1985/86,24,Billy Ashcroft,1
1985/86,25,Johnny Morrissey,1
1985/86,26,Doug Anderson,1
1985/86,27,Gary Williams,1
1985/86,27,Johnny Morrissey,1
1985/86,27,Doug Anderson,1
1985/86,27,Billy Ashcroft,1
1985/86,28,Frank Worthington,1
1985/86,28,Liam Robinson,1
1985/86,29,Gary Williams,1
1985/86,29,Doug Anderson,1
1985/86,30,Steve Edwards,1
1985/86,30,Liam Robinson,2
1985/86,33,Johnny Morrissey,1
1985/86,33,Doug Anderson,1
1985/86,34,Steve Mungall,1
1985/86,34,Mark Hilditch,1
1985/86,35,Doug Anderson,2
1985/86,37,Ian Muir,1
1985/86,38,Dave Miller,1
1985/86,38,Gary Williams,1
1985/86,40,Doug Anderson,1
1985/86,41,Ian Muir,1
1985/86,42,Mark Hughes,1
1985/86,44,Ian Muir,1
1985/86,45,Billy Rodaway,1
1985/86,46,Frank Worthington,1
1985/86,46,Ian Muir,1
1985/86,48,Ian Muir,1
1985/86,49,Mark Hilditch,1
1985/86,50,Frank Worthington,2
1985/86,51,Frank Worthington,1
1985/86,52,Johnny Morrissey,1
1985/86,52,Steve Edwards,1
1985/86,52,Doug Anderson,2
1985/86,53,Gary Williams,1
1985/86,55,Mark Hilditch,1
1986/87,1,Ian Muir,1
1986/87,2,Frank Worthington,1
1986/87,3,Frank Worthington,1
1986/87,3,Ian Muir,1
1986/87,4,Steve Mungall,1
1986/87,4,Steve Vickers,2
1986/87,5,Mark Hughes,1
1986/87,5,Ian Muir,1
1986/87,5,Doug Anderson,1
1986/87,6,Johnny Morrissey,2
1986/87,8,Johnny Morrissey,1
1986/87,9,Gary Williams,1
1986/87,9,Johnny Morrissey,1
1986/87,10,Ian Muir,2
1986/87,11,Ian Muir,2
1986/87,12,Steve Vickers,1
1986/87,14,Ronnie Moore,1
1986/87,15,Ian Muir,1
1986/87,16,Ian Muir,1
1986/87,17,Johnny Morrissey,1
1986/87,18,Adrian Thorpe,1
1986/87,19,Ian Muir,3
1986/87,20,Ian Muir,1
1986/87,20,Adrian Thorpe,2
1986/87,21,Steve Vickers,1
1986/87,22,Graham Bell,1
1986/87,22,Ian Muir,1
1986/87,25,Ronnie Moore,1
1986/87,27,Ronnie Moore,2
1986/87,27,Ian Muir,1
1986/87,28,Ian Muir,2
1986/87,29,Frank Worthington,1
1986/87,30,Frank Worthington,1
1986/87,32,Ian Muir,2
1986/87,33,Ian Muir,1
1986/87,34,Johnny Morrissey,1
1986/87,35,Ian Muir,1
1986/87,36,Steve Vickers,1
1986/87,36,Ian Muir,1
1986/87,37,Graham Bell,1
1986/87,37,Ian Muir,1
1986/87,38,Johnny Morrissey,1
1986/87,38,Doug Anderson,1
1986/87,40,Ronnie Moore,1
1986/87,40,Graham Bell,1
1986/87,40,Ian Muir,1
1986/87,42,Graham Bell,1
1986/87,42,Ineil Horwood,1
1986/87,45,Gary Williams,1
1986/87,47,Ronnie Moore,1
1986/87,48,Steve Bullock,1
1986/87,50,Chris Camden,1
1986/87,51,Ian Muir,1
1986/87,52,Gary Williams,1
1987/88,2,Steve Mungall,1
1987/88,4,Andy Thorpe,1
1987/88,5,Kenny McKenna,1
1987/88,5,Ian Muir,1
1987/88,6,Mark McCarrick,1
1987/88,6,OG,1
1987/88,10,Kenny McKenna,1
1987/88,13,Steve Vickers,1
1987/88,13,Johnny Morrissey,1
1987/88,13,Jimmy Harvey,1
1987/88,13,Ian Muir,3
1987/88,16,John Aspinall,1
1987/88,17,Johnny Morrissey,1
1987/88,17,Ian Muir,1
1987/88,18,Ronnie Moore,1
1987/88,21,Dave Martindale,1
1987/88,22,Dave Martindale,1
1987/88,22,Ian Muir,1
1987/88,23,Ian Muir,1
1987/88,24,Dave Martindale,1
1987/88,24,OG,1
1987/88,25,Jim Steel,1
1987/88,25,Ian Muir,2
1987/88,25,Eddie Murray,1
1987/88,26,Kenny McKenna,1
1987/88,27,Jimmy Harvey,1
1987/88,27,Jim Steel,1
1987/88,30,Dave Martindale,1
1987/88,30,Johnny Morrissey,1
1987/88,30,Ian Muir,1
1987/88,31,Mark McCarrick,1
1987/88,31,Jim Steel,1
1987/88,31,Ian Muir,2
1987/88,32,Dave Martindale,1
1987/88,33,Ian Muir,1
1987/88,34,Johnny Morrissey,1
1987/88,34,Ian Muir,1
1987/88,35,Ian Muir,1
1987/88,36,Ian Muir,1
1987/88,37,Ian Muir,1
1987/88,38,Ian Muir,1
1987/88,39,Jimmy Harvey,1
1987/88,39,OG,1
1987/88,41,Mark McCarrick,1
1987/88,41,Jim Steel,1
1987/88,41,Ian Muir,1
1987/88,43,Ian Muir,1
1987/88,44,Mark McCarrick,1
1987/88,44,Jim Steel,1
1987/88,44,Ian Muir,1
1987/88,46,Jim Steel,1
1987/88,46,Ian Muir,2
1987/88,47,Mark McCarrick,1
1987/88,47,Ian Muir,1
1987/88,48,Ian Muir,1
1987/88,49,Ian Muir,2
1987/88,50,Eddie Bishop,1
1987/88,50,Ian Muir,2
1987/88,51,Dave Higgins,1
1987/88,51,Jim Steel,1
1988/89,2,Ian Muir,1
1988/89,4,Ian Muir,1
1988/89,5,Jim Steel,1
1988/89,6,Ian Muir,1
1988/89,7,Eddie Bishop,1
1988/89,8,Dave Higgins,1
1988/89,8,Ian Muir,2
1988/89,10,Jim Steel,1
1988/89,10,Ian Muir,1
1988/89,13,Mark Hughes,1
1988/89,15,Eddie Bishop,1
1988/89,15,Jimmy Harvey,2
1988/89,16,Ian Muir,1
1988/89,17,Jim Steel,1
1988/89,17,Ian Muir,1
1988/89,18,Eddie Bishop,1
1988/89,19,Eddie Bishop,1
1988/89,19,Johnny Morrissey,1
1988/89,20,Ian Muir,1
1988/89,21,Eddie Bishop,1
1988/89,22,OG,1
1988/89,23,Ian Muir,3
1988/89,24,Ian Muir,1
1988/89,26,Mark McCarrick,1
1988/89,26,Johnny Morrissey,1
1988/89,27,Jim Steel,1
1988/89,27,Steve Mungall,1
1988/89,28,Jim Steel,1
1988/89,28,Ian Muir,1
1988/89,29,Ian Muir,1
1988/89,30,Ian Muir,2
1988/89,32,OG,1
1988/89,33,Dave Martindale,1
1988/89,33,Jim Steel,1
1988/89,34,Steve Vickers,1
1988/89,35,Ian Muir,1
1988/89,36,Mark McCarrick,1
1988/89,36,Steve Vickers,1
1988/89,36,Jimmy Harvey,1
1988/89,38,Eddie Bishop,1
1988/89,39,Johnny Morrissey,1
1988/89,40,Chris Malkin,1
1988/89,41,Eddie Bishop,1
1988/89,41,Steve Vickers,1
1988/89,42,Ian Muir,1
1988/89,44,Ian Muir,1
1988/89,45,Jim Steel,1
1988/89,45,Ian Muir,1
1988/89,46,Chris Malkin,1
1988/89,47,Chris Malkin,2
1988/89,47,OG,1
1988/89,49,Ian Muir,2
1988/89,50,Eddie Bishop,2
1988/89,51,Jimmy Harvey,1
1988/89,51,Jim Steel,1
1988/89,51,Steve Mungall,1
1988/89,52,Tony Thomas,1
1988/89,52,Steve Vickers,1
1988/89,53,Tony Thomas,1
1988/89,54,Johnny Morrissey,1
1988/89,54,Ian Muir,1
1988/89,55,Jim Steel,1
1988/89,55,Ian Muir,1
1988/89,56,Ian Muir,1
1988/89,57,Ian Muir,1
1988/89,59,Mark McCarrick,1
1988/89,59,Mark Hughes,1
1988/89,59,Ian Muir,1
1988/89,60,Ian Muir,1
1989/90,1,Eddie Bishop,1
1989/90,1,Chris Malkin,1
1989/90,2,Eddie Bishop,1
1989/90,2,Chris Malkin,2
1989/90,2,Ian Muir,1
1989/90,3,Mark McCarrick,1
1989/90,3,Johnny Morrissey,1
1989/90,3,Jimmy Harvey,1
1989/90,4,Chris Malkin,1
1989/90,4,Ian Muir,2
1989/90,6,Chris Malkin,1
1989/90,6,David Fairclough,1
1989/90,7,Ian Muir,1
1989/90,8,Ian Muir,1
1989/90,9,Dave Higgins,1
1989/90,9,Johnny Morrissey,1
1989/90,9,Chris Malkin,1
1989/90,9,Ian Muir,1
1989/90,10,Mark Hughes,1
1989/90,10,Ian Muir,2
1989/90,11,Johnny Morrissey,1
1989/90,11,Chris Malkin,2
1989/90,11,Ian Muir,1
1989/90,11,Eddie Bishop,2
1989/90,12,Chris Malkin,1
1989/90,13,Chris Malkin,1
1989/90,13,Ian Muir,2
1989/90,15,Ian Muir,1
1989/90,17,Mark McCarrick,1
1989/90,17,Eddie Bishop,1
1989/90,17,Jim Steel,1
1989/90,18,Ian Muir,1
1989/90,19,Mark Hughes,1
1989/90,20,Jimmy Harvey,2
1989/90,20,Jim Steel,1
1989/90,20,Ian Muir,1
1989/90,21,Ian Muir,1
1989/90,22,Mark McCarrick,1
1989/90,22,Eddie Bishop,1
1989/90,24,Steve Vickers,1
1989/90,24,Jim Steel,1
1989/90,25,Dave Martindale,1
1989/90,25,Steve Vickers,1
1989/90,25,OG,1
1989/90,27,Dave Martindale,1
1989/90,27,Chris Malkin,1
1989/90,28,Ian Muir,1
1989/90,30,Jimmy Harvey,1
1989/90,30,Jim Steel,1
1989/90,32,Ian Muir,1
1989/90,33,Mark McCarrick,1
1989/90,33,Chris Malkin,1
1989/90,35,Johnny Morrissey,2
1989/90,38,Neil McNab,1
1989/90,38,Johnny Morrissey,1
1989/90,38,Ian Muir,1
1989/90,39,Neil McNab,1
1989/90,39,Mark Hughes,1
1989/90,39,Jim Steel,1
1989/90,39,Ian Muir,1
1989/90,39,Chris Malkin,1
1989/90,40,Jimmy Harvey,1
1989/90,40,Jim Steel,1
1989/90,40,Ian Muir,1
1989/90,41,Chris Malkin,1
1989/90,41,Ian Muir,1
1989/90,42,Jim Steel,1
1989/90,42,Ian Muir,1
1989/90,43,Mark McCarrick,1
1989/90,43,Steve Vickers,1
1989/90,43,Chris Malkin,2
1989/90,44,Eddie Bishop,2
1989/90,44,Mark Hughes,1
1989/90,44,Ian Muir,1
1989/90,45,Mark McCarrick,1
1989/90,45,Eddie Bishop,1
1989/90,45,Ian Muir,1
1989/90,46,Ian Muir,1
1989/90,46,Tony Thomas,1
1989/90,47,Chris Malkin,1
1989/90,47,Ian Muir,1
1989/90,48,Chris Malkin,1
1989/90,49,Chris Malkin,2
1989/90,51,Chris Malkin,1
1989/90,51,Jimmy Harvey,1
1989/90,51,Tony Thomas,1
1989/90,52,Ian Muir,1
1989/90,53,Jim Steel,1
1989/90,53,Ian Muir,1
1989/90,54,Steve Vickers,1
1989/90,54,Jimmy Harvey,1
1989/90,54,OG,1
1989/90,55,Ian Muir,1
1989/90,56,Steve Mungall,1
1989/90,56,Ian Muir,1
1989/90,57,Chris Malkin,1
1989/90,57,Ian Muir,1
1989/90,58,Ian Muir,1
1989/90,59,Chris Malkin,1
1989/90,61,Steve Mungall,1
1989/90,61,Ian Muir,1
1989/90,63,Chris Malkin,1
1989/90,63,Ian Muir,1
1989/90,64,Jim Steel,1
1989/90,64,Ian Muir,1
1990/91,1,Ian Muir,2
1990/91,2,Steve Vickers,1
1990/91,3,Ian Muir,1
1990/91,4,Jim Steel,1
1990/91,5,Johnny Morrissey,2
1990/91,5,Jim Steel,1
1990/91,5,Ian Muir,1
1990/91,6,Jimmy Harvey,1
1990/91,7,Mark Hughes,1
1990/91,7,Ian Muir,2
1990/91,8,Neil McNab,2
1990/91,8,Ian Muir,1
1990/91,9,Johnny Morrissey,1
1990/91,10,Neil McNab,1
1990/91,11,Mark Hughes,1
1990/91,13,Mark McCarrick,1
1990/91,13,Eddie Bishop,3
1990/91,13,Jim Steel,1
1990/91,13,Chris Malkin,1
1990/91,14,Mark McCarrick,1
1990/91,14,Chris Malkin,1
1990/91,18,Jim Steel,1
1990/91,19,Johnny Morrissey,1
1990/91,19,Jim Steel,1
1990/91,20,Dave Higgins,1
1990/91,20,Jimmy Harvey,1
1990/91,21,Johnny Morrissey,1
1990/91,21,Jim Steel,1
1990/91,21,Ian Muir,2
1990/91,22,Jimmy Harvey,1
1990/91,23,Steve Vickers,1
1990/91,23,Kenny Irons,1
1990/91,25,Kenny Irons,1
1990/91,26,Jim Steel,1
1990/91,27,Dave Higgins,1
1990/91,28,Ian Muir,1
1990/91,28,Tony Thomas,1
1990/91,28,Johnny Morrissey,1
1990/91,29,Jim Steel,1
1990/91,29,Kenny Irons,1
1990/91,30,Ged Brannan,1
1990/91,31,Johnny Morrissey,1
1990/91,31,Jim Steel,2
1990/91,32,Kenny Irons,1
1990/91,32,Ian Muir,1
1990/91,33,Ian Muir,1
1990/91,33,Tony Thomas,1
1990/91,35,Ian Muir,2
1990/91,36,OG,1
1990/91,37,Jim Steel,1
1990/91,37,Ian Muir,2
1990/91,38,Kenny Irons,1
1990/91,39,Steve Mungall,1
1990/91,40,Tony Thomas,1
1990/91,41,Jimmy Harvey,1
1990/91,41,Ian Muir,3
1990/91,43,Ian Muir,1
1990/91,44,Ian Muir,1
1990/91,44,Johnny Morrissey,1
1990/91,45,Shaun Garnett,1
1990/91,46,Johnny Morrissey,1
1990/91,46,Chris Malkin,1
1990/91,47,Tony Thomas,1
1990/91,48,Kenny Irons,1
1990/91,48,Chris Malkin,1
1990/91,50,Johnny Morrissey,1
1990/91,53,Johnny Morrissey,1
1990/91,54,Johnny Morrissey,1
1990/91,54,Jim Steel,1
1990/91,55,Steve Vickers,1
1990/91,55,Steve Cooper,1
1990/91,56,Kenny Irons,1
1990/91,56,OG,1
1990/91,57,Steve Cooper,1
1990/91,58,Steve Cooper,2
1990/91,59,Ged Brannan,1
1990/91,60,Jim Steel,1
1990/91,60,Steve Cooper,1
1990/91,61,Chris Malkin,1
1991/92,1,John Aldridge,2
1991/92,2,Kenny Irons,1
1991/92,2,John Aldridge,3
1991/92,3,John Aldridge,1
1991/92,3,Jim Steel,1
1991/92,4,John Aldridge,2
1991/92,4,Jim Steel,2
1991/92,5,John Aldridge,1
1991/92,5,Tony Thomas,1
1991/92,6,Mark Hughes,1
1991/92,6,Chris Malkin,1
1991/92,7,Steve Vickers,1
1991/92,7,Chris Malkin,1
1991/92,7,Tony Thomas,1
1991/92,8,Ged Brannan,1
1991/92,8,Kenny Irons,1
1991/92,10,Dave Higgins,1
1991/92,10,John Aldridge,1
1991/92,11,John Aldridge,1
1991/92,13,John Aldridge,3
1991/92,13,Jim Steel,1
1991/92,13,Dave Martindale,1
1991/92,13,Neil McNab,1
1991/92,14,Jim Steel,1
1991/92,15,John Aldridge,1
1991/92,15,Jim Steel,1
1991/92,15,Chris Malkin,1
1991/92,17,John Aldridge,1
1991/92,18,John Aldridge,3
1991/92,18,Jim Steel,1
1991/92,18,Dave Martindale,1
1991/92,19,Jim Steel,1
1991/92,20,John Aldridge,1
1991/92,21,John Aldridge,1
1991/92,22,Kenny Irons,1
1991/92,22,John Aldridge,1
1991/92,23,John Aldridge,1
1991/92,24,Kenny Irons,1
1991/92,24,John Aldridge,2
1991/92,26,John Aldridge,1
1991/92,28,Johnny Morrissey,1
1991/92,30,Steve Cooper,1
1991/92,31,Kenny Irons,1
1991/92,31,John Aldridge,1
1991/92,32,Kenny Irons,1
1991/92,33,John Aldridge,1
1991/92,35,Chris Malkin,1
1991/92,37,Ian Muir,1
1991/92,38,Johnny Morrissey,1
1991/92,40,Johnny Morrissey,2
1991/92,40,John Aldridge,1
1991/92,40,Chris Malkin,1
1991/92,41,John Aldridge,1
1991/92,44,Jimmy Harvey,1
1991/92,44,John Aldridge,1
1991/92,45,Johnny Morrissey,1
1991/92,45,John Aldridge,2
1991/92,46,Kenny Irons,1
1991/92,46,John Aldridge,3
1991/92,49,Ian Muir,1
1991/92,50,Ian Nolan,1
1991/92,50,Jim Steel,1
1991/92,51,Johnny Morrissey,1
1991/92,51,John Aldridge,2
1991/92,52,Kenny Irons,1
1991/92,52,Tony Thomas,1
1991/92,53,Ian Muir,1
1991/92,55,Ian Muir,1
1991/92,56,Kenny Irons,1
1991/92,56,Ian Muir,1
1991/92,57,Kenny Irons,1
1991/92,58,John Aldridge,1
1991/92,59,John Aldridge,1
1992/93,1,John Aldridge,1
1992/93,1,Chris Malkin,1
1992/93,2,Shaun Garnett,1
1992/93,2,John Aldridge,2
1992/93,5,Shaun Garnett,1
1992/93,5,Ian Muir,1
1992/93,7,John Aldridge,1
1992/93,7,Pat Nevin,1
1992/93,7,Ian Muir,1
1992/93,8,Pat Nevin,1
1992/93,9,John Aldridge,2
1992/93,11,Johnny Morrissey,1
1992/93,11,Pat Nevin,1
1992/93,12,Ged Brannan,1
1992/93,12,Steve Mungall,1
1992/93,12,John Aldridge,1
1992/93,13,John Aldridge,2
1992/93,13,Pat Nevin,1
1992/93,15,Kenny Irons,1
1992/93,15,Steve Mungall,1
1992/93,15,John Aldridge,2
1992/93,16,Johnny Morrissey,1
1992/93,16,OG,1
1992/93,17,Chris Malkin,1
1992/93,18,Johnny Morrissey,1
1992/93,18,John Aldridge,1
1992/93,18,Neil McNab,1
1992/93,19,Pat Nevin,1
1992/93,21,Kenny Irons,1
1992/93,21,Pat Nevin,2
1992/93,23,Chris Malkin,1
1992/93,24,John Aldridge,2
1992/93,25,Kenny Irons,1
1992/93,25,John Aldridge,3
1992/93,25,Chris Malkin,1
1992/93,26,Kenny Irons,1
1992/93,27,Kenny Irons,1
1992/93,27,Johnny Morrissey,1
1992/93,28,John Aldridge,3
1992/93,29,Johnny Morrissey,1
1992/93,30,Steve Mungall,1
1992/93,31,John Aldridge,1
1992/93,31,Pat Nevin,1
1992/93,32,John Aldridge,1
1992/93,32,Pat Nevin,1
1992/93,33,Steve Vickers,1
1992/93,33,Johnny Morrissey,2
1992/93,34,Dave Higgins,1
1992/93,34,John Aldridge,2
1992/93,34,OG,1
1992/93,35,Pat Nevin,1
1992/93,36,Dave Higgins,1
1992/93,37,Neil McNab,1
1992/93,42,Chris Malkin,2
1992/93,42,Pat Nevin,1
1992/93,43,Pat Nevin,1
1992/93,44,Johnny Morrissey,1
1992/93,44,Chris Malkin,1
1992/93,48,Dave Martindale,1
1992/93,48,Tommy Coyne,1
1992/93,49,Pat Nevin,2
1992/93,50,Kenny Irons,3
1992/93,52,Dave Higgins,1
1992/93,52,Kenny Irons,1
1992/93,53,Dave Higgins,1
1992/93,53,Mark Proctor,1
1992/93,55,John Aldridge,2
1992/93,56,Dave Martindale,1
1992/93,56,Pat Nevin,1
1992/93,57,Chris Malkin,1
1992/93,58,Johnny Morrissey,1
1992/93,59,Kenny Irons,1
1992/93,59,Mark Proctor,1
1992/93,59,Pat Nevin,1
1993/94,2,Chris Malkin,1
1993/94,3,Ged Brannan,1
1993/94,6,John Aldridge,1
1993/94,6,Ian Muir,1
1993/94,6,Jon Kenworthy,1
1993/94,7,Chris Malkin,1
1993/94,8,Ian Muir,1
1993/94,8,Tony Thomas,1
1993/94,9,John Aldridge,1
1993/94,9,Ian Muir,1
1993/94,9,Ged Brannan,1
1993/94,9,Tony Thomas,1
1993/94,11,John Aldridge,2
1993/94,11,Pat Nevin,3
1993/94,12,Ged Brannan,1
1993/94,12,Pat Nevin,1
1993/94,13,Jon Kenworthy,1
1993/94,13,Ian Muir,1
