season,game_no,player_name,goals_scored,game_date,opposition,venue,score,goals_for,goals_against,generic_comp,game_type,league_tier,manager
1971/72,36,Malcolm Moore,1,1972-02-12,Torquay United,A,1-0,1,0,Football League,League,3,Jackie Wright
1971/72,37,Kenny Beamish,1,1972-02-19,Bradford City,H,4-1,4,1,Football League,League,3,Jackie Wright
1971/72,37,Malcolm Moore,2,1972-02-19,Bradford City,H,4-1,4,1,Football League,League,3,Jackie Wright
1971/72,37,Paul Crossley,1,1972-02-19,Bradford City,H,4-1,4,1,Football League,League,3,Jackie Wright
1971/72,39,Kenny Beamish,1,1972-03-04,Oldham Athletic,H,2-2,2,2,Football League,League,3,Jackie Wright
1971/72,39,OG,1,1972-03-04,Oldham Athletic,H,2-2,2,2,Football League,League,3,Jackie Wright
1971/72,41,Malcolm Moore,1,1972-03-15,Chesterfield,A,2-2,2,2,Football League,League,3,Jackie Wright
1971/72,41,John Manning,1,1972-03-15,Chesterfield,A,2-2,2,2,Football League,League,3,Jackie Wright
1971/72,44,Trevor Storton,2,1972-03-27,Walsall,H,3-3,3,3,Football League,League,3,Jackie Wright
1971/72,44,Aiden Maher,1,1972-03-27,Walsall,H,3-3,3,3,Football League,League,3,Jackie Wright
1971/72,45,Alan King,1,1972-03-31,Halifax Town,H,2-3,2,3,Football League,League,3,Jackie Wright
1971/72,45,Trevor Storton,1,1972-03-31,Halifax Town,H,2-3,2,3,Football League,League,3,Jackie Wright
1971/72,47,Kit Fagan,1,1972-04-07,AFC Bournemouth,H,1-2,1,2,Football League,League,3,Unknown
1971/72,48,OG,1,1972-04-15,Blackburn Rovers,A,1-4,1,4,Football League,League,3,Ron Yeats
1971/72,49,Malcolm Moore,1,1972-04-18,Walsall,A,1-4,1,4,Football League,League,3,Ron Yeats
1971/72,50,Ron Yeats,1,1972-04-21,Port Vale,H,3-2,3,2,Football League,League,3,Ron Yeats
1971/72,50,Alex Russell,1,1972-04-21,Port Vale,H,3-2,3,2,Football League,League,3,Ron Yeats
1971/72,50,Kit Fagan,1,1972-04-21,Port Vale,H,3-2,3,2,Football League,League,3,Ron Yeats
1971/72,54,Ron Yeats,1,1972-05-08,Notts County,H,2-1,2,1,Football League,League,3,Ron Yeats
1971/72,54,Alan King,1,1972-05-08,Notts County,H,2-1,2,1,Football League,League,3,Ron Yeats
1971/72,56,Malcolm Moore,1,1972-05-15,Chesterfield,H,1-2,1,2,Football League,League,3,Ron Yeats
1972/73,3,Eddie Loyden,1,1972-08-18,Scunthorpe United,H,2-1,2,1,Football League,League,3,Ron Yeats
1972/73,3,Tommy Young,1,1972-08-18,Scunthorpe United,H,2-1,2,1,Football League,League,3,Ron Yeats
1972/73,6,Paul Crossley,1,1972-09-01,Southend United,H,3-1,3,1,Football League,League,3,Ron Yeats
1972/73,6,Eddie Loyden,2,1972-09-01,Southend United,H,3-1,3,1,Football League,League,3,Ron Yeats
1972/73,7,Paul Crossley,1,1972-09-09,Rochdale,A,1-1,1,1,Football League,League,3,Ron Yeats
1972/73,8,Alex Russell,1,1972-09-15,York City,H,1-0,1,0,Football League,League,3,Ron Yeats
1972/73,9,Paul Crossley,1,1972-09-19,Swansea City,A,1-1,1,1,Football League,League,3,Ron Yeats
1972/73,11,Eddie Flood,1,1972-09-25,Charlton Athletic,H,4-0,4,0,Football League,League,3,Ron Yeats
1972/73,11,Eddie Loyden,3,1972-09-25,Charlton Athletic,H,4-0,4,0,Football League,League,3,Ron Yeats
1972/73,12,Alex Russell,1,1972-09-29,Chesterfield,H,1-0,1,0,Football League,League,3,Ron Yeats
1972/73,13,Paul Crossley,1,1972-10-07,AFC Bournemouth,A,1-1,1,1,Football League,League,3,Ron Yeats
1972/73,15,Alan Duffy,1,1972-10-13,Halifax Town,H,1-1,1,1,Football League,League,3,Ron Yeats
1972/73,17,Eddie Loyden,1,1972-10-23,Bristol Rovers,H,1-1,1,1,Football League,League,3,Ron Yeats
1972/73,18,Malcolm Moore,1,1972-10-27,Wrexham,H,4-0,4,0,Football League,League,3,Ron Yeats
1972/73,18,Ian St John,1,1972-10-27,Wrexham,H,4-0,4,0,Football League,League,3,Ron Yeats
1972/73,18,Eddie Loyden,2,1972-10-27,Wrexham,H,4-0,4,0,Football League,League,3,Ron Yeats
1972/73,19,Malcolm Moore,1,1972-11-04,Charlton Athletic,A,1-1,1,1,Football League,League,3,Ron Yeats
1972/73,20,OG,1,1972-11-10,Swansea City,H,1-1,1,1,Football League,League,3,Ron Yeats
1972/73,21,Eddie Flood,1,1972-11-18,South Liverpool,A,2-0,2,0,FA Cup,Cup,NA,Ron Yeats
1972/73,21,Malcolm Moore,1,1972-11-18,South Liverpool,A,2-0,2,0,FA Cup,Cup,NA,Ron Yeats
1972/73,22,Paul Crossley,1,1972-11-24,Blackburn Rovers,H,1-1,1,1,Football League,League,3,Ron Yeats
1972/73,23,Eddie Loyden,1,1972-12-02,Plymouth Argyle,A,1-0,1,0,Football League,League,3,Ron Yeats
1972/73,24,Tommy Young,1,1972-12-09,Bradford City,A,1-2,1,2,FA Cup,Cup,NA,Ron Yeats
1972/73,25,Tommy Young,1,1972-12-15,Rotherham United,H,2-0,2,0,Football League,League,3,Ron Yeats
1972/73,25,Paul Crossley,1,1972-12-15,Rotherham United,H,2-0,2,0,Football League,League,3,Ron Yeats
1972/73,27,Eddie Loyden,1,1972-12-26,Bolton Wanderers,H,1-1,1,1,Football League,League,3,Ron Yeats
1972/73,28,Eddie Loyden,1,1972-12-30,Scunthorpe United,A,5-1,5,1,Football League,League,3,Ron Yeats
1972/73,28,Tommy Young,2,1972-12-30,Scunthorpe United,A,5-1,5,1,Football League,League,3,Ron Yeats
1972/73,28,Paul Crossley,2,1972-12-30,Scunthorpe United,A,5-1,5,1,Football League,League,3,Ron Yeats
1972/73,29,Malcolm Moore,1,1973-01-05,Walsall,H,3-1,3,1,Football League,League,3,Ron Yeats
1972/73,29,Alan Duffy,1,1973-01-05,Walsall,H,3-1,3,1,Football League,League,3,Ron Yeats
1972/73,29,Paul Crossley,1,1973-01-05,Walsall,H,3-1,3,1,Football League,League,3,Ron Yeats
1972/73,32,Bobby Graham,2,1973-02-02,Brentford,H,6-2,6,2,Football League,League,3,Ron Yeats
1972/73,32,Frank D'Arcy,1,1973-02-02,Brentford,H,6-2,6,2,Football League,League,3,Ron Yeats
1972/73,32,Eddie Loyden,1,1973-02-02,Brentford,H,6-2,6,2,Football League,League,3,Ron Yeats
1972/73,32,Tommy Young,1,1973-02-02,Brentford,H,6-2,6,2,Football League,League,3,Ron Yeats
1972/73,32,OG,1,1973-02-02,Brentford,H,6-2,6,2,Football League,League,3,Ron Yeats
1972/73,34,Eddie Loyden,1,1973-02-10,York City,A,1-4,1,4,Football League,League,3,Ron Yeats
1972/73,35,Eddie Loyden,1,1973-02-16,Watford,H,1-0,1,0,Football League,League,3,Ron Yeats
1972/73,36,Eddie Loyden,1,1973-02-24,Rotherham United,A,2-1,2,1,Football League,League,3,Ron Yeats
1972/73,36,Tommy Young,1,1973-02-24,Rotherham United,A,2-1,2,1,Football League,League,3,Ron Yeats
1972/73,38,Ron Yeats,1,1973-03-07,Oldham Athletic,A,1-3,1,3,Football League,League,3,Ron Yeats
1972/73,39,Eddie Loyden,1,1973-03-10,Halifax Town,A,1-2,1,2,Football League,League,3,Ron Yeats
1972/73,40,Tommy Veitch,1,1973-03-16,Port Vale,H,2-0,2,0,Football League,League,3,Ron Yeats
1972/73,40,Bobby Graham,1,1973-03-16,Port Vale,H,2-0,2,0,Football League,League,3,Ron Yeats
1972/73,41,Malcolm Moore,1,1973-03-19,Grimsby Town,H,1-1,1,1,Football League,League,3,Ron Yeats
1972/73,43,Tommy Young,2,1973-03-31,Blackburn Rovers,A,2-2,2,2,Football League,League,3,Ron Yeats
1972/73,44,Tommy Young,1,1973-04-06,Plymouth Argyle,H,2-2,2,2,Football League,League,3,Ron Yeats
1972/73,44,Paul Crossley,1,1973-04-06,Plymouth Argyle,H,2-2,2,2,Football League,League,3,Ron Yeats
1972/73,46,Eddie Loyden,1,1973-04-20,Shrewsbury Town,H,1-0,1,0,Football League,League,3,Ron Yeats
1972/73,49,Eddie Loyden,1,1973-04-28,Notts County,A,1-4,1,4,Football League,League,3,Ron Yeats
1973/74,2,Bobby Tynan,2,1973-08-29,Crewe Alexandra,H,3-3,3,3,League Cup,Cup,NA,Ron Yeats
1973/74,2,Paul Crossley,1,1973-08-29,Crewe Alexandra,H,3-3,3,3,League Cup,Cup,NA,Ron Yeats
1973/74,3,Mark Palios,1,1973-09-01,Plymouth Argyle,H,2-0,2,0,Football League,League,3,Ron Yeats
1973/74,3,Hughie McAuley,1,1973-09-01,Plymouth Argyle,H,2-0,2,0,Football League,League,3,Ron Yeats
1973/74,4,Eddie Loyden,1,1973-09-05,Crewe Alexandra,A,1-0,1,0,League Cup,Cup,NA,Ron Yeats
1973/74,5,Eddie Loyden,1,1973-09-08,Rochdale,A,1-0,1,0,Football League,League,3,Ron Yeats
1973/74,6,Mark Palios,1,1973-09-10,Shrewsbury Town,H,1-0,1,0,Football League,League,3,Ron Yeats
1973/74,8,Eddie Loyden,1,1973-09-19,Hereford United,A,2-0,2,0,Football League,League,3,Ron Yeats
1973/74,8,Tommy Young,1,1973-09-19,Hereford United,A,2-0,2,0,Football League,League,3,Ron Yeats
1973/74,9,Tommy Young,1,1973-09-22,AFC Bournemouth,A,1-2,1,2,Football League,League,3,Ron Yeats
1973/74,11,Eddie Loyden,1,1973-10-02,Arsenal,A,1-0,1,0,League Cup,Cup,NA,Ron Yeats
1973/74,14,Tommy Young,1,1973-10-12,Blackburn Rovers,H,1-1,1,1,Football League,League,3,Ron Yeats
1973/74,15,Mark Palios,1,1973-10-19,Huddersfield Town,H,1-1,1,1,Football League,League,3,Ron Yeats
1973/74,16,Ronnie Moore,1,1973-10-23,Shrewsbury Town,A,3-1,3,1,Football League,League,3,Ron Yeats
1973/74,16,Russell Allen,2,1973-10-23,Shrewsbury Town,A,3-1,3,1,Football League,League,3,Ron Yeats
1973/74,18,Eddie Loyden,1,1973-10-31,Wolverhampton Wanderers,H,1-1,1,1,League Cup,Cup,NA,Ron Yeats
1973/74,19,Ray Mathias,1,1973-11-02,Walsall,H,3-0,3,0,Football League,League,3,Ron Yeats
1973/74,19,Paul Crossley,1,1973-11-02,Walsall,H,3-0,3,0,Football League,League,3,Ron Yeats
1973/74,19,Tommy Young,1,1973-11-02,Walsall,H,3-0,3,0,Football League,League,3,Ron Yeats
1973/74,21,Russell Allen,1,1973-11-13,Wolverhampton Wanderers,A,1-2,1,2,League Cup,Cup,NA,Ron Yeats
1973/74,22,Bobby Tynan,1,1973-11-17,Southport,A,2-2,2,2,Football League,League,3,Ron Yeats
1973/74,22,Tommy Young,1,1973-11-17,Southport,A,2-2,2,2,Football League,League,3,Ron Yeats
1973/74,23,Ronnie Moore,1,1973-11-24,Bury,H,2-1,2,1,FA Cup,Cup,NA,Ron Yeats
1973/74,23,Bobby Tynan,1,1973-11-24,Bury,H,2-1,2,1,FA Cup,Cup,NA,Ron Yeats
1973/74,24,Tommy Young,1,1973-12-01,Southend United,A,1-1,1,1,Football League,League,3,Ron Yeats
1973/74,25,Ronnie Moore,1,1973-12-08,Brighton and Hove Albion,H,4-1,4,1,Football League,League,3,Ron Yeats
1973/74,25,Paul Crossley,1,1973-12-08,Brighton and Hove Albion,H,4-1,4,1,Football League,League,3,Ron Yeats
1973/74,25,Bobby Tynan,1,1973-12-08,Brighton and Hove Albion,H,4-1,4,1,Football League,League,3,Ron Yeats
1973/74,25,Tommy Young,1,1973-12-08,Brighton and Hove Albion,H,4-1,4,1,Football League,League,3,Ron Yeats
1973/74,27,Russell Allen,1,1973-12-22,Halifax Town,A,1-2,1,2,Football League,League,3,Ron Yeats
1973/74,29,Paul Crossley,1,1973-12-29,Rochdale,H,1-1,1,1,Football League,League,3,Ron Yeats
1973/74,34,Steve Peplow,1,1974-02-02,Watford,A,2-4,2,4,Football League,League,3,Ron Yeats
1973/74,34,Eddie Loyden,1,1974-02-02,Watford,A,2-4,2,4,Football League,League,3,Ron Yeats
1973/74,36,Tommy Young,1,1974-02-10,AFC Bournemouth,H,1-1,1,1,Football League,League,3,Ron Yeats
1973/74,38,Bobby Tynan,1,1974-02-24,Charlton Athletic,H,2-0,2,0,Football League,League,3,Ron Yeats
1973/74,38,Paul Crossley,1,1974-02-24,Charlton Athletic,H,2-0,2,0,Football League,League,3,Ron Yeats
1973/74,42,Paul Crossley,1,1974-03-23,Chesterfield,H,1-2,1,2,Football League,League,3,Ron Yeats
1973/74,44,Barrie Mitchell,1,1974-03-30,Walsall,A,1-0,1,0,Football League,League,3,Ron Yeats
1973/74,45,Ron Yeats,1,1974-04-01,Port Vale,H,3-0,3,0,Football League,League,3,Ron Yeats
1973/74,45,Barrie Mitchell,1,1974-04-01,Port Vale,H,3-0,3,0,Football League,League,3,Ron Yeats
1973/74,45,Paul Crossley,1,1974-04-01,Port Vale,H,3-0,3,0,Football League,League,3,Ron Yeats
1973/74,46,Mark Palios,1,1974-04-06,Oldham Athletic,A,2-2,2,2,Football League,League,3,Ron Yeats
1973/74,46,OG,1,1974-04-06,Oldham Athletic,A,2-2,2,2,Football League,League,3,Ron Yeats
1973/74,47,Ron Yeats,1,1974-04-08,Watford,H,1-0,1,0,Football League,League,3,Ron Yeats
1973/74,49,Russell Allen,1,1974-04-13,Southport,H,3-1,3,1,Football League,League,3,Ron Yeats
1973/74,49,Barrie Mitchell,1,1974-04-13,Southport,H,3-1,3,1,Football League,League,3,Ron Yeats
1973/74,49,Mark Palios,1,1974-04-13,Southport,H,3-1,3,1,Football League,League,3,Ron Yeats
1973/74,51,Tommy Veitch,1,1974-04-20,Brighton and Hove Albion,A,3-1,3,1,Football League,League,3,Ron Yeats
1973/74,51,Bobby Tynan,1,1974-04-20,Brighton and Hove Albion,A,3-1,3,1,Football League,League,3,Ron Yeats
1973/74,51,Paul Crossley,1,1974-04-20,Brighton and Hove Albion,A,3-1,3,1,Football League,League,3,Ron Yeats
1973/74,52,Mark Palios,2,1974-04-22,Cambridge United,H,5-2,5,2,Football League,League,3,Ron Yeats
1973/74,52,Barrie Mitchell,1,1974-04-22,Cambridge United,H,5-2,5,2,Football League,League,3,Ron Yeats
1973/74,52,Paul Crossley,2,1974-04-22,Cambridge United,H,5-2,5,2,Football League,League,3,Ron Yeats
1973/74,53,Steve Peplow,1,1974-04-26,Southend United,H,2-0,2,0,Football League,League,3,Ron Yeats
1973/74,53,Bobby Tynan,1,1974-04-26,Southend United,H,2-0,2,0,Football League,League,3,Ron Yeats
1974/75,2,Paul Crossley,1,1974-08-21,Southport,A,2-0,2,0,League Cup,Cup,NA,Ron Yeats
1974/75,2,Tommy Young,1,1974-08-21,Southport,A,2-0,2,0,League Cup,Cup,NA,Ron Yeats
1974/75,3,Paul Crossley,1,1974-08-24,Crystal Palace,A,1-2,1,2,Football League,League,3,Ron Yeats
1974/75,4,Steve Coppell,1,1974-08-31,Aldershot Town,H,2-0,2,0,Football League,League,3,Ron Yeats
1974/75,4,Russell Allen,1,1974-08-31,Aldershot Town,H,2-0,2,0,Football League,League,3,Ron Yeats
1974/75,6,Russell Allen,1,1974-09-07,Plymouth Argyle,A,1-4,1,4,Football League,League,3,Ron Yeats
1974/75,8,OG,1,1974-09-13,Port Vale,H,1-0,1,0,Football League,League,3,Ron Yeats
1974/75,12,Tommy Young,1,1974-09-27,Blackburn Rovers,H,1-1,1,1,Football League,League,3,Ron Yeats
1974/75,13,Tommy Veitch,1,1974-10-01,Charlton Athletic,A,3-3,3,3,Football League,League,3,Ron Yeats
1974/75,13,Steve Coppell,1,1974-10-01,Charlton Athletic,A,3-3,3,3,Football League,League,3,Ron Yeats
1974/75,13,Steve Peplow,1,1974-10-01,Charlton Athletic,A,3-3,3,3,Football League,League,3,Ron Yeats
1974/75,14,Steve Coppell,1,1974-10-04,Halifax Town,H,3-1,3,1,Football League,League,3,Ron Yeats
1974/75,14,Bobby Tynan,1,1974-10-04,Halifax Town,H,3-1,3,1,Football League,League,3,Ron Yeats
1974/75,14,Steve Peplow,1,1974-10-04,Halifax Town,H,3-1,3,1,Football League,League,3,Ron Yeats
1974/75,16,Tommy Young,1,1974-10-19,Huddersfield Town,H,1-2,1,2,Football League,League,3,Ron Yeats
1974/75,17,Steve Coppell,1,1974-10-21,Swindon Town,H,3-0,3,0,Football League,League,3,Ron Yeats
1974/75,17,Tommy Young,1,1974-10-21,Swindon Town,H,3-0,3,0,Football League,League,3,Ron Yeats
1974/75,17,Russell Allen,1,1974-10-21,Swindon Town,H,3-0,3,0,Football League,League,3,Ron Yeats
1974/75,19,Steve Peplow,1,1974-11-02,Brighton and Hove Albion,H,1-2,1,2,Football League,League,3,Ron Yeats
1974/75,20,Steve Coppell,1,1974-11-09,Grimsby Town,A,2-3,2,3,Football League,League,3,Ron Yeats
1974/75,20,Bobby Tynan,1,1974-11-09,Grimsby Town,A,2-3,2,3,Football League,League,3,Ron Yeats
1974/75,21,Eddie Flood,1,1974-11-15,Preston North End,H,3-1,3,1,Football League,League,3,Ron Yeats
1974/75,21,Steve Coppell,1,1974-11-15,Preston North End,H,3-1,3,1,Football League,League,3,Ron Yeats
1974/75,21,Paul Crossley,1,1974-11-15,Preston North End,H,3-1,3,1,Football League,League,3,Ron Yeats
1974/75,22,Steve Coppell,1,1974-11-23,Farsley Celtic,A,2-0,2,0,FA Cup,Cup,NA,Ron Yeats
1974/75,22,Bobby Tynan,1,1974-11-23,Farsley Celtic,A,2-0,2,0,FA Cup,Cup,NA,Ron Yeats
1974/75,23,Eddie Flood,1,1974-11-29,Hereford United,H,6-1,6,1,Football League,League,3,Ron Yeats
1974/75,23,Steve Coppell,1,1974-11-29,Hereford United,H,6-1,6,1,Football League,League,3,Ron Yeats
1974/75,23,Bobby Tynan,1,1974-11-29,Hereford United,H,6-1,6,1,Football League,League,3,Ron Yeats
1974/75,23,Tommy Veitch,1,1974-11-29,Hereford United,H,6-1,6,1,Football League,League,3,Ron Yeats
1974/75,23,Paul Crossley,2,1974-11-29,Hereford United,H,6-1,6,1,Football League,League,3,Ron Yeats
1974/75,24,Bobby Tynan,1,1974-12-06,Colchester United,A,1-2,1,2,Football League,League,3,Ron Yeats
1974/75,25,OG,1,1974-12-14,Rochdale,A,1-1,1,1,FA Cup,Cup,NA,Ron Yeats
1974/75,26,Paul Crossley,1,1974-12-16,Rochdale,H,1-0,1,0,FA Cup,Cup,NA,Ron Yeats
1974/75,29,Bobby Tynan,1,1974-12-28,Watford,H,2-2,2,2,Football League,League,3,Ron Yeats
1974/75,29,Tommy Veitch,1,1974-12-28,Watford,H,2-2,2,2,Football League,League,3,Ron Yeats
1974/75,31,Steve Coppell,1,1975-01-10,Colchester United,H,2-0,2,0,Football League,League,3,Ron Yeats
1974/75,31,Paul Crossley,1,1975-01-10,Colchester United,H,2-0,2,0,Football League,League,3,Ron Yeats
1974/75,33,Mark Palios,1,1975-01-25,Gillingham,A,3-2,3,2,Football League,League,3,Ron Yeats
1974/75,33,Steve Coppell,1,1975-01-25,Gillingham,A,3-2,3,2,Football League,League,3,Ron Yeats
1974/75,33,Tommy Young,1,1975-01-25,Gillingham,A,3-2,3,2,Football League,League,3,Ron Yeats
1974/75,34,Steve Coppell,1,1975-01-31,Grimsby Town,H,3-1,3,1,Football League,League,3,Ron Yeats
1974/75,34,Russell Allen,1,1975-01-31,Grimsby Town,H,3-1,3,1,Football League,League,3,Ron Yeats
1974/75,34,OG,1,1975-01-31,Grimsby Town,H,3-1,3,1,Football League,League,3,Ron Yeats
1974/75,35,Russell Allen,1,1975-02-08,Brighton and Hove Albion,A,1-3,1,3,Football League,League,3,Ron Yeats
1974/75,36,Paul Crossley,1,1975-02-14,Gillingham,H,1-1,1,1,Football League,League,3,Ron Yeats
1974/75,39,Mark Palios,1,1975-03-07,Chesterfield,H,1-2,1,2,Football League,League,3,Ron Yeats
1974/75,40,Paul Crossley,1,1975-03-15,Blackburn Rovers,A,1-2,1,2,Football League,League,3,Ron Yeats
1974/75,42,Paul Crossley,1,1975-03-21,Plymouth Argyle,H,1-3,1,3,Football League,League,3,Ron Yeats
1974/75,43,Ray Mathias,1,1975-03-28,Walsall,H,3-0,3,0,Football League,League,3,Ron Yeats
1974/75,43,Barrie Mitchell,2,1975-03-28,Walsall,H,3-0,3,0,Football League,League,3,Ron Yeats
1974/75,44,Russell Allen,1,1975-03-29,Bury,A,1-3,1,3,Football League,League,3,Ron Yeats
1974/75,47,Ronnie Moore,1,1975-04-09,Peterborough United,H,1-0,1,0,Football League,League,3,Unknown
1974/75,50,Paul Crossley,2,1975-04-18,Southend United,H,2-1,2,1,Football League,League,3,John King
1974/75,52,Russell Allen,1,1975-04-30,Peterborough United,A,2-1,2,1,Football League,League,3,John King
1974/75,52,Bobby Tynan,1,1975-04-30,Peterborough United,A,2-1,2,1,Football League,League,3,John King
1974/75,53,Ronnie Moore,1,1975-05-07,Crystal Palace,H,2-0,2,0,Football League,League,3,John King
1974/75,53,Russell Allen,1,1975-05-07,Crystal Palace,H,2-0,2,0,Football League,League,3,John King
1975/76,1,Ronnie Moore,1,1975-08-16,Swansea City,A,1-1,1,1,Football League,League,4,John King
1975/76,2,Ronnie Moore,1,1975-08-20,Crewe Alexandra,A,1-2,1,2,League Cup,Cup,NA,John King
1975/76,3,Ray Mathias,1,1975-08-22,Doncaster Rovers,H,2-2,2,2,Football League,League,4,John King
1975/76,3,OG,1,1975-08-22,Doncaster Rovers,H,2-2,2,2,Football League,League,4,John King
1975/76,4,Ronnie Moore,2,1975-08-26,Crewe Alexandra,H,2-1,2,1,League Cup,Cup,NA,John King
1975/76,5,Ronnie Moore,1,1975-08-29,Exeter City,A,2-0,2,0,Football League,League,4,John King
1975/76,5,Russell Allen,1,1975-08-29,Exeter City,A,2-0,2,0,Football League,League,4,John King
1975/76,6,Russell Allen,1,1975-09-02,Crewe Alexandra,A,1-2,1,2,League Cup,Cup,NA,John King
1975/76,7,Ronnie Moore,1,1975-09-05,Darlington,H,2-0,2,0,Football League,League,4,John King
1975/76,7,Bobby Tynan,1,1975-09-05,Darlington,H,2-0,2,0,Football League,League,4,John King
1975/76,9,Bobby Tynan,1,1975-09-19,Barnsley,H,1-0,1,0,Football League,League,4,John King
1975/76,10,Steve Peplow,1,1975-09-22,Scunthorpe United,H,2-1,2,1,Football League,League,4,John King
1975/76,10,Bobby Tynan,1,1975-09-22,Scunthorpe United,H,2-1,2,1,Football League,League,4,John King
1975/76,11,Steve Peplow,1,1975-09-27,Hartlepool United,A,2-1,2,1,Football League,League,4,John King
1975/76,11,Ronnie Moore,1,1975-09-27,Hartlepool United,A,2-1,2,1,Football League,League,4,John King
1975/76,12,Tommy Young,1,1975-10-03,Torquay United,H,7-1,7,1,Football League,League,4,John King
1975/76,12,Barrie Mitchell,2,1975-10-03,Torquay United,H,7-1,7,1,Football League,League,4,John King
1975/76,12,Ronnie Moore,2,1975-10-03,Torquay United,H,7-1,7,1,Football League,League,4,John King
1975/76,12,John James,2,1975-10-03,Torquay United,H,7-1,7,1,Football League,League,4,John King
1975/76,13,Ronnie Moore,1,1975-10-10,Northampton Town,H,2-0,2,0,Football League,League,4,John King
1975/76,13,John James,1,1975-10-10,Northampton Town,H,2-0,2,0,Football League,League,4,John King
1975/76,14,John James,1,1975-10-18,AFC Bournemouth,A,2-4,2,4,Football League,League,4,John King
1975/76,14,Billy Kenny,1,1975-10-18,AFC Bournemouth,A,2-4,2,4,Football League,League,4,John King
1975/76,15,John James,1,1975-10-20,Southport,H,1-0,1,0,Football League,League,4,John King
1975/76,16,Tommy Young,1,1975-10-24,Workington,H,6-0,6,0,Football League,League,4,John King
1975/76,16,Steve Peplow,3,1975-10-24,Workington,H,6-0,6,0,Football League,League,4,John King
1975/76,16,Ronnie Moore,1,1975-10-24,Workington,H,6-0,6,0,Football League,League,4,John King
1975/76,16,John James,1,1975-10-24,Workington,H,6-0,6,0,Football League,League,4,John King
1975/76,17,John James,1,1975-11-01,Rochdale,A,1-4,1,4,Football League,League,4,John King
1975/76,18,Steve Peplow,1,1975-11-04,Lincoln City,A,2-2,2,2,Football League,League,4,John King
1975/76,18,John James,1,1975-11-04,Lincoln City,A,2-2,2,2,Football League,League,4,John King
1975/76,19,Ronnie Moore,4,1975-11-07,Brentford,H,5-1,5,1,Football League,League,4,John King
1975/76,19,John James,1,1975-11-07,Brentford,H,5-1,5,1,Football League,League,4,John King
1975/76,22,Steve Peplow,1,1975-11-28,Watford,H,3-0,3,0,Football League,League,4,John King
1975/76,22,Ronnie Moore,2,1975-11-28,Watford,H,3-0,3,0,Football League,League,4,John King
1975/76,23,Steve Peplow,1,1975-12-06,Cambridge United,A,3-3,3,3,Football League,League,4,John King
1975/76,23,John James,2,1975-12-06,Cambridge United,A,3-3,3,3,Football League,League,4,John King
1975/76,25,Steve Peplow,1,1975-12-19,Reading,H,2-0,2,0,Football League,League,4,John King
1975/76,25,Barrie Mitchell,1,1975-12-19,Reading,H,2-0,2,0,Football League,League,4,John King
1975/76,27,Steve Peplow,1,1975-12-27,Stockport County,H,5-0,5,0,Football League,League,4,John King
