game_date,player_name,goal_min,penalty
1970-10-19,Eric Brodie,,
1970-10-19,Jimmy Hinch,,
1970-10-19,Malcolm Moore,,
1970-10-30,Brian Joy,,
1970-10-30,Jimmy Hinch,,
1970-10-30,Kenny Beamish,,
1970-10-30,Malcolm Moore,,
1970-11-07,Malcolm Moore,,
1970-11-07,Malcolm Moore,,
1970-11-21,Frank Gill,,
1970-12-04,Jimmy Hinch,,
1970-12-04,Jimmy Hinch,,
1970-12-04,Kenny Beamish,,
1970-12-04,Kenny Beamish,,
1970-12-04,Kenny Beamish,,
1970-12-12,Kenny Beamish,,
1970-12-26,Kenny Beamish,,
1970-12-26,Malcolm Moore,,
1970-12-26,Paul Crossley,,
1971-01-16,Jimmy Hinch,,
1971-02-01,Eric Brodie,,
1971-02-01,Malcolm Moore,,
1971-02-20,Frank Gill,,
1971-02-20,John Dempsey,,
1971-02-20,Malcolm Moore,,
1971-02-27,Malcolm Moore,,
1971-02-27,Malcolm Moore,,
1971-03-05,Kenny Beamish,,
1971-03-13,Paul Crossley,,
1971-03-15,Paul Crossley,,
1971-03-15,Paul Crossley,,
1971-03-15,Trevor Storton,,
1971-03-22,Kenny Beamish,,
1971-04-02,OG,,
1971-04-10,Kenny Beamish,,
1971-04-30,Eric Brodie,,
1971-08-14,Kenny Beamish,,
1971-08-14,Trevor Storton,,
1971-08-18,Eric Brodie,,
1971-08-21,Ray Mathias,,
1971-08-25,Kenny Beamish,,
1971-08-25,Kenny Beamish,,
1971-08-25,Malcolm Moore,,
1971-09-03,Kenny Beamish,,
1971-09-18,Trevor Storton,,
1971-09-18,Trevor Storton,,
1971-09-27,John Coyne,,
1971-09-27,Paul Crossley,,
1971-10-02,John Coyne,,
1971-10-02,Kenny Beamish,,
1971-10-08,John Coyne,,
1971-10-08,Kenny Beamish,,
1971-10-22,Alex Russell,,
1971-10-22,Kenny Beamish,,
1971-10-30,Kenny Beamish,,
1971-11-05,Alan King,,
1971-11-05,Alex Russell,,
1971-11-13,Alex Russell,,
1971-11-20,Alan King,,
1971-11-20,Malcolm Moore,,
1971-11-20,Paul Crossley,,
1971-11-20,Paul Crossley,,
1971-11-26,Malcolm Moore,,
1971-12-04,Kenny Beamish,,
1971-12-11,Paul Crossley,,
1971-12-11,Trevor Storton,,
1971-12-15,Eric Brodie,,
1971-12-15,Kenny Beamish,,
1971-12-15,Malcolm Moore,,
1971-12-15,Paul Crossley,,
1971-12-17,Alex Russell,,
1971-12-17,Kenny Beamish,,
1972-01-01,Kenny Beamish,,
1972-01-01,Paul Crossley,,
1972-01-01,Trevor Storton,,
1972-01-08,Paul Crossley,,
1972-01-17,Kenny Beamish,,
1972-01-17,Malcolm Moore,,
1972-01-17,Paul Crossley,,
1972-01-17,Trevor Storton,,
1972-01-22,Kenny Beamish,,
1972-02-05,Kenny Beamish,,
1972-02-05,Ron Yeats,,
1972-02-12,Malcolm Moore,,
1972-02-19,Kenny Beamish,,
1972-02-19,Malcolm Moore,,
1972-02-19,Malcolm Moore,,
1972-02-19,Paul Crossley,,
1972-03-04,Kenny Beamish,,
1972-03-04,OG,,
1972-03-15,John Manning,,
1972-03-15,Malcolm Moore,,
1972-03-27,Aiden Maher,,
1972-03-27,Trevor Storton,,
1972-03-27,Trevor Storton,,
1972-03-31,Alan King,,
1972-03-31,Trevor Storton,,
1972-04-07,Kit Fagan,,
1972-04-15,OG,,
1972-04-18,Malcolm Moore,,
1972-04-21,Alex Russell,,
1972-04-21,Kit Fagan,,
1972-04-21,Ron Yeats,,
1972-05-08,Alan King,,
1972-05-08,Ron Yeats,,
1972-05-15,Malcolm Moore,,
1972-08-18,Eddie Loyden,,
1972-08-18,Tommy Young,,
1972-09-01,Eddie Loyden,,
1972-09-01,Eddie Loyden,,
1972-09-01,Paul Crossley,,
1972-09-09,Paul Crossley,,
1972-09-15,Alex Russell,,
1972-09-19,Paul Crossley,,
1972-09-25,Eddie Flood,,
1972-09-25,Eddie Loyden,,
1972-09-25,Eddie Loyden,,
1972-09-25,Eddie Loyden,,
1972-09-29,Alex Russell,,
1972-10-07,Paul Crossley,,
1972-10-13,Alan Duffy,,
1972-10-23,Eddie Loyden,,
1972-10-27,Eddie Loyden,,
1972-10-27,Eddie Loyden,,
1972-10-27,Ian St John,,
1972-10-27,Malcolm Moore,,
1972-11-04,Malcolm Moore,,
1972-11-10,OG,,
1972-11-18,Eddie Flood,,
1972-11-18,Malcolm Moore,,
1972-11-24,Paul Crossley,,
1972-12-02,Eddie Loyden,,
1972-12-09,Tommy Young,,
1972-12-15,Paul Crossley,,
1972-12-15,Tommy Young,,
1972-12-26,Eddie Loyden,,
1972-12-30,Eddie Loyden,,
1972-12-30,Paul Crossley,,
1972-12-30,Paul Crossley,,
1972-12-30,Tommy Young,,
1972-12-30,Tommy Young,,
1973-01-05,Alan Duffy,,
1973-01-05,Malcolm Moore,,
1973-01-05,Paul Crossley,,
1973-02-02,Bobby Graham,,
1973-02-02,Bobby Graham,,
1973-02-02,Eddie Loyden,,
1973-02-02,Frank D'Arcy,,
1973-02-02,OG,,
1973-02-02,Tommy Young,,
1973-02-10,Eddie Loyden,,
1973-02-16,Eddie Loyden,,
1973-02-24,Eddie Loyden,,
1973-02-24,Tommy Young,,
1973-03-07,Ron Yeats,,
1973-03-10,Eddie Loyden,,
1973-03-16,Bobby Graham,,
1973-03-16,Tommy Veitch,,
1973-03-19,Malcolm Moore,,
1973-03-31,Tommy Young,,
1973-03-31,Tommy Young,,
1973-04-06,Paul Crossley,,
1973-04-06,Tommy Young,,
1973-04-20,Eddie Loyden,,
1973-04-28,Eddie Loyden,,
1973-08-29,Bobby Tynan,,
1973-08-29,Bobby Tynan,,
1973-08-29,Paul Crossley,,
1973-09-01,Hughie McAuley,,
1973-09-01,Mark Palios,,
1973-09-05,Eddie Loyden,,
1973-09-08,Eddie Loyden,,
1973-09-10,Mark Palios,,
1973-09-19,Eddie Loyden,,
1973-09-19,Tommy Young,,
1973-09-22,Tommy Young,,
1973-10-02,Eddie Loyden,,
1973-10-12,Tommy Young,,
1973-10-19,Mark Palios,,
1973-10-23,Ronnie Moore,,
1973-10-23,Russell Allen,,
1973-10-23,Russell Allen,,
1973-10-31,Eddie Loyden,,
1973-11-02,Paul Crossley,,
1973-11-02,Ray Mathias,,
1973-11-02,Tommy Young,,
1973-11-13,Russell Allen,,
1973-11-17,Bobby Tynan,,
1973-11-17,Tommy Young,,
1973-11-24,Bobby Tynan,,
1973-11-24,Ronnie Moore,,
1973-12-01,Tommy Young,,
1973-12-08,Bobby Tynan,,
1973-12-08,Paul Crossley,,
1973-12-08,Ronnie Moore,,
1973-12-08,Tommy Young,,
1973-12-22,Russell Allen,,
1973-12-29,Paul Crossley,,
1974-02-02,Eddie Loyden,,
1974-02-02,Steve Peplow,,
1974-02-10,Tommy Young,,
1974-02-24,Bobby Tynan,,
1974-02-24,Paul Crossley,,
1974-03-23,Paul Crossley,,
1974-03-30,Barrie Mitchell,,
1974-04-01,Barrie Mitchell,,
1974-04-01,Paul Crossley,,
1974-04-01,Ron Yeats,,
1974-04-06,Mark Palios,,
1974-04-06,OG,,
1974-04-08,Ron Yeats,,
1974-04-13,Barrie Mitchell,,
1974-04-13,Mark Palios,,
1974-04-13,Russell Allen,,
1974-04-20,Bobby Tynan,,
1974-04-20,Paul Crossley,,
1974-04-20,Tommy Veitch,,
1974-04-22,Barrie Mitchell,,
1974-04-22,Mark Palios,,
1974-04-22,Mark Palios,,
1974-04-22,Paul Crossley,,
1974-04-22,Paul Crossley,,
1974-04-26,Bobby Tynan,,
1974-04-26,Steve Peplow,,
1974-08-21,Paul Crossley,,
1974-08-21,Tommy Young,,
1974-08-24,Paul Crossley,,
1974-08-31,Russell Allen,,
1974-08-31,Steve Coppell,,
1974-09-07,Russell Allen,,
1974-09-13,OG,,
1974-09-27,Tommy Young,,
1974-10-01,Steve Coppell,,
1974-10-01,Steve Peplow,,
1974-10-01,Tommy Veitch,,
1974-10-04,Bobby Tynan,,
1974-10-04,Steve Coppell,,
1974-10-04,Steve Peplow,,
1974-10-19,Tommy Young,,
1974-10-21,Russell Allen,,
1974-10-21,Steve Coppell,,
1974-10-21,Tommy Young,,
1974-11-02,Steve Peplow,,
1974-11-09,Bobby Tynan,,
1974-11-09,Steve Coppell,,
1974-11-15,Eddie Flood,,
1974-11-15,Paul Crossley,,
1974-11-15,Steve Coppell,,
1974-11-23,Bobby Tynan,,
1974-11-23,Steve Coppell,,
1974-11-29,Bobby Tynan,,
1974-11-29,Eddie Flood,,
1974-11-29,Paul Crossley,,
1974-11-29,Paul Crossley,,
1974-11-29,Steve Coppell,,
1974-11-29,Tommy Veitch,,
1974-12-06,Bobby Tynan,,
1974-12-14,OG,,
1974-12-16,Paul Crossley,,
1974-12-28,Bobby Tynan,,
1974-12-28,Tommy Veitch,,
1975-01-10,Paul Crossley,,
1975-01-10,Steve Coppell,,
1975-01-25,Mark Palios,,
1975-01-25,Steve Coppell,,
1975-01-25,Tommy Young,,
1975-01-31,OG,,
1975-01-31,Russell Allen,,
1975-01-31,Steve Coppell,,
1975-02-08,Russell Allen,,
1975-02-14,Paul Crossley,,
1975-03-07,Mark Palios,,
1975-03-15,Paul Crossley,,
1975-03-21,Paul Crossley,,
1975-03-28,Barrie Mitchell,,
1975-03-28,Barrie Mitchell,,
1975-03-28,Ray Mathias,,
1975-03-29,Russell Allen,,
1975-04-09,Ronnie Moore,,
1975-04-18,Paul Crossley,,
1975-04-18,Paul Crossley,,
1975-04-30,Bobby Tynan,,
1975-04-30,Russell Allen,,
1975-05-07,Ronnie Moore,,
1975-05-07,Russell Allen,,
1975-08-16,Ronnie Moore,,
1975-08-20,Ronnie Moore,,
1975-08-22,OG,,
1975-08-22,Ray Mathias,,
1975-08-26,Ronnie Moore,,
1975-08-26,Ronnie Moore,,
1975-08-29,Ronnie Moore,,
1975-08-29,Russell Allen,,
1975-09-02,Russell Allen,,
1975-09-05,Bobby Tynan,,
1975-09-05,Ronnie Moore,,
1975-09-19,Bobby Tynan,,
1975-09-22,Bobby Tynan,,
1975-09-22,Steve Peplow,,
1975-09-27,Ronnie Moore,,
1975-09-27,Steve Peplow,,
1975-10-03,Barrie Mitchell,,
1975-10-03,Barrie Mitchell,,
1975-10-03,John James,,
1975-10-03,John James,,
1975-10-03,Ronnie Moore,,
1975-10-03,Ronnie Moore,,
1975-10-03,Tommy Young,,
1975-10-10,John James,,
1975-10-10,Ronnie Moore,,
1975-10-18,Billy Kenny,,
1975-10-18,John James,,
1975-10-20,John James,,
1975-10-24,John James,,
1975-10-24,Ronnie Moore,,
1975-10-24,Steve Peplow,,
1975-10-24,Steve Peplow,,
1975-10-24,Steve Peplow,,
1975-10-24,Tommy Young,,
1975-11-01,John James,,
1975-11-04,John James,,
1975-11-04,Steve Peplow,,
1975-11-07,John James,,
1975-11-07,Ronnie Moore,,
1975-11-07,Ronnie Moore,,
1975-11-07,Ronnie Moore,,
1975-11-07,Ronnie Moore,,
1975-11-28,Ronnie Moore,,
1975-11-28,Ronnie Moore,,
1975-11-28,Steve Peplow,,
1975-12-06,John James,,
1975-12-06,John James,,
1975-12-06,Steve Peplow,,
1975-12-19,Barrie Mitchell,,
1975-12-19,Steve Peplow,,
1975-12-27,Ronnie Moore,,
1975-12-27,Ronnie Moore,,
1975-12-27,Ronnie Moore,,
1975-12-27,Ronnie Moore,,
1975-12-27,Steve Peplow,,
1976-01-03,Mark Palios,,
1976-01-03,Ronnie Moore,,
1976-01-03,Ronnie Moore,,
1976-01-03,Ronnie Moore,,
1976-01-03,Ronnie Moore,,
1976-01-09,Ronnie Moore,,
1976-02-06,John James,,
1976-02-06,Ronnie Moore,,
1976-02-14,John James,,
1976-02-20,Barrie Mitchell,,
1976-02-20,John James,,
1976-02-24,Dave Philpotts,,
1976-02-24,Ray Mathias,,
1976-02-28,Mark Palios,,
1976-03-10,Ronnie Moore,,
1976-03-12,John James,,
1976-03-15,John James,,
1976-03-15,Ronnie Moore,,
1976-03-20,John James,,
1976-03-20,Ronnie Moore,,
1976-03-26,Dave Philpotts,,
1976-03-26,Mark Palios,,
1976-03-26,Ronnie Moore,,
1976-04-02,Bobby Tynan,,
1976-04-02,Mark Palios,,
1976-04-02,Russell Allen,,
1976-04-06,Bobby Tynan,,
1976-04-14,John James,,
1976-04-14,Ronnie Moore,,
1976-04-14,Steve Peplow,,
1976-04-17,Ronnie Moore,,
1976-04-17,Ronnie Moore,,
1976-04-17,Ronnie Moore,,
1976-04-19,Dave Philpotts,,
1976-04-19,Ronnie Moore,,
1976-04-26,Dave Philpotts,,
1976-04-26,John James,,
1976-04-26,Ronnie Moore,,
1976-08-14,John James,,
1976-08-18,John James,,
1976-08-18,John James,,
1976-08-18,Ronnie Moore,,
1976-08-27,Ronnie Moore,,
1976-09-04,Bobby Tynan,,
1976-09-11,Billy Kenny,,
1976-09-11,Russell Allen,,
1976-09-18,Bobby Tynan,,
1976-09-25,Russell Allen,,
1976-10-02,Steve Peplow,,
1976-10-16,Bobby Tynan,,
1976-10-16,Russell Allen,,
1976-10-22,Billy Kenny,,
1976-10-22,Ronnie Moore,,
1976-10-25,Billy Kenny,,
1976-10-30,Russell Allen,,
1976-11-13,Tommy Young,,
1976-11-13,Tommy Young,,
1976-11-26,Russell Allen,,
1976-11-26,Tommy Young,,
1976-12-04,Russell Allen,,
1976-12-17,OG,,
1976-12-17,Tommy Young,,
1976-12-27,Mark Palios,,
1976-12-27,Russell Allen,,
1977-01-07,Eddie Cliff,,
1977-01-07,Mark Palios,,
1977-01-07,Ronnie Moore,,
1977-01-07,Russell Allen,,
1977-01-28,Russell Allen,,
1977-01-31,Ronnie Moore,,
1977-01-31,Russell Allen,,
1977-01-31,Steve Peplow,,
1977-01-31,Steve Peplow,,
1977-03-05,Billy Kenny,,
1977-03-11,John James,,
1977-03-21,John James,,
1977-03-21,Mark Palios,,
1977-03-21,Ronnie Moore,,
1977-03-21,Russell Allen,,
1977-03-28,Ronnie Moore,,
1977-04-08,Ronnie Moore,,
1977-04-08,Russell Allen,,
1977-04-12,John James,,
1977-04-12,Les Parry,,
1977-04-16,Russell Allen,,
1977-04-19,Eddie Cliff,,
1977-04-19,Ronnie Moore,,
1977-04-19,Russell Allen,,
1977-04-23,Eddie Flood,,
1977-04-23,Russell Allen,,
1977-05-02,John James,,
1977-05-02,Ronnie Moore,,
1977-05-06,Russell Allen,,
1977-08-16,Bobby Tynan,,
1977-08-16,Russell Allen,,
1977-08-20,Mark Palios,,
1977-08-20,Russell Allen,,
1977-08-20,Russell Allen,,
1977-08-27,Russell Allen,,
1977-09-02,Ronnie Moore,,
1977-09-12,Clive Evans,,
1977-09-12,Ronnie Moore,,
1977-09-12,Steve Peplow,,
1977-09-24,Russell Allen,,
1977-09-30,Mark Palios,,
1977-09-30,Mark Palios,,
1977-09-30,Mark Palios,,
1977-09-30,Ronnie Moore,,
1977-09-30,Russell Allen,,
1977-10-03,Ronnie Moore,,
1977-10-03,Steve Peplow,,
1977-10-15,Ronnie Moore,,
1977-10-21,Bobby Tynan,,
1977-10-21,Dave Philpotts,,
1977-10-25,Ronnie Moore,,
1977-11-05,Eddie Flood,,
1977-11-05,John James,,
1977-11-05,Mark Palios,,
1977-11-05,Ronnie Moore,,
1977-11-05,Russell Allen,,
1977-11-12,Mark Palios,,
1977-11-12,Russell Allen,,
1977-11-19,Ronnie Moore,,
1977-11-26,Russell Allen,,
1977-11-29,John James,,
1977-12-10,Mark Palios,,
1977-12-16,Ronnie Moore,,
1977-12-16,Ronnie Moore,,
1977-12-16,Steve Peplow,,
1977-12-16,Steve Peplow,,
1977-12-26,Bobby Tynan,,
1977-12-26,Bobby Tynan,,
1977-12-26,Bobby Tynan,,
1977-12-27,Ronnie Moore,,
1977-12-30,Russell Allen,,
1977-12-30,Steve Peplow,,
1978-01-06,Ronnie Moore,,
1978-01-14,Bobby Tynan,,
1978-01-14,Ronnie Moore,,
1978-01-20,Mark Palios,,
1978-01-20,Ronnie Moore,,
1978-03-06,Bobby Tynan,,
1978-03-10,Russell Allen,,
1978-03-25,Clive Evans,,
1978-03-25,Ronnie Moore,,
1978-03-25,Steve Peplow,,
1978-03-31,Russell Allen,,
1978-04-08,Bobby Tynan,,
1978-04-11,Steve Peplow,,
1978-04-14,Ronnie Moore,,
1978-04-14,Russell Allen,,
1978-04-26,Eddie Cliff,,
1978-04-26,Russell Allen,,
1978-04-28,Ronnie Moore,,
1978-08-12,Hughie McAuley,,
1978-08-16,Tommy O'Neil,,
1978-08-19,Steve Peplow,,
1978-08-21,Steve Peplow,,
1978-08-26,Eddie Cliff,,
1978-09-09,Steve Peplow,,
1978-09-16,Clive Evans,,
1978-09-16,Ronnie Moore,,
1978-09-16,Ronnie Moore,,
1978-09-25,Clive Evans,,
1978-09-25,Ronnie Moore,,
1978-10-13,John Bramhall,,
1978-10-13,Ronnie Moore,,
1978-10-13,Ronnie Moore,,
1978-10-13,Ronnie Moore,,
1978-10-13,Steve Peplow,,
1978-10-13,Tommy O'Neil,,
1978-10-16,Clive Evans,,
1978-10-16,John Bramhall,,
1978-10-27,Ronnie Moore,,
1978-11-10,Tommy O'Neil,,
1978-11-18,Steve Peplow,,
1978-11-25,Hughie McAuley,,
1978-11-25,Ronnie Moore,,
1978-12-16,Ronnie Moore,,
1978-12-23,Steve Craven,,
1978-12-23,Steve Peplow,,
1979-01-13,Clive Evans,,
1979-01-13,Steve Peplow,,
1979-02-03,Les Parry,,
1979-02-03,Ronnie Moore,,
1979-02-10,Clive Evans,,
1979-02-16,John Kerr,,
1979-02-19,John Kerr,,
1979-02-24,Dennis Postlewhite,,
1979-03-10,Clive Evans,,
1979-03-10,OG,,
1979-03-16,John Kerr,,
1979-03-16,Mark Palios,,
1979-03-24,John Kerr,,
1979-03-30,Clive Evans,,
1979-04-03,Clive Evans,,
1979-04-16,Steve Craven,,
1979-04-18,Clive Evans,,
1979-04-21,Clive Evans,,
1979-04-21,John Kerr,,
1979-04-24,John Thomas,,
1979-04-30,John Kerr,,
1979-05-04,John Thomas,,
1979-05-09,Steve Peplow,,
1979-08-11,Jim Lumby,,
1979-08-11,Steve Peplow,,
1979-08-15,Steve Peplow,,
1979-08-18,John Kerr,,
1979-08-18,Steve Craven,,
1979-08-22,Elfyn Edwards,,
1979-08-22,Jim Lumby,,
1979-09-08,Jim Lumby,,
1979-09-08,Steve Craven,,
1979-09-14,John Kerr,,
1979-09-14,Steve Craven,,
1979-09-14,Steve Peplow,,
1979-09-14,Tommy O'Neil,,
1979-09-17,John Kerr,,
1979-10-02,John Kerr,,
1979-10-06,Steve Craven,,
1979-10-08,Steve Peplow,,
1979-10-08,Tommy O'Neil,,
1979-10-08,Tommy O'Neil,,
1979-10-19,Clive Evans,,
1979-10-22,Tommy O'Neil,,
1979-10-26,Tommy O'Neil,,
1979-11-12,Kenny Beamish,,
1979-11-17,Kenny Beamish,,
1979-11-24,Clive Evans,,
1979-11-24,Clive Evans,,
1979-11-24,Jim Lumby,,
1979-11-24,Jim Lumby,,
1979-11-24,Jim Lumby,,
1979-11-24,Kenny Beamish,,
1979-11-24,OG,,
1979-11-24,Tommy O'Neil,,
1979-11-24,Tommy O'Neil,,
1979-11-30,Clive Evans,,
1979-11-30,Jim Lumby,,
1979-12-08,Kenny Beamish,,
1979-12-15,Clive Evans,,
1979-12-15,Steve Peplow,,
1979-12-18,Kenny Beamish,,
1979-12-21,OG,,
1979-12-28,Kenny Beamish,,
1979-12-28,Kenny Beamish,,
1979-12-28,Kenny Beamish,,
1979-12-28,Steve Peplow,,
1980-01-05,Steve Peplow,,
1980-01-11,Kenny Beamish,,
1980-01-11,Steve Craven,,
1980-01-25,Clive Evans,,
1980-01-25,Clive Evans,,
1980-01-25,John Kelly,,
1980-01-25,John Kelly,,
1980-01-25,Kenny Beamish,,
1980-02-02,Steve Peplow,,
1980-02-09,John Bramhall,,
1980-02-16,Tommy O'Neil,,
1980-03-01,Tommy O'Neil,,
1980-03-08,John Kelly,,
1980-03-08,Kenny Beamish,,
1980-03-10,Clive Evans,,
1980-03-14,John Kerr,,
1980-04-05,Eddie Flood,,
1980-04-05,John Kelly,,
1980-04-11,Tommy O'Neil,,
1980-04-19,John Kerr,,
1980-04-26,Steve Peplow,,
1980-08-09,Elfyn Edwards,,
1980-08-09,John Kelly,,
1980-08-09,Steve Craven,,
1980-08-16,Jim Lumby,,
1980-08-26,Clive Evans,,
1980-08-29,Clive Evans,,
1980-08-29,Jim Lumby,,
1980-08-29,Jim Lumby,,
1980-09-03,John Bramhall,,
1980-09-03,John Kerr,,
1980-09-05,Jim Lumby,,
1980-09-19,Kenny Beamish,,
1980-09-23,Jim Lumby,,
1980-09-27,Jim Lumby,,
1980-09-27,Jim Lumby,,
1980-09-27,Kenny Beamish,,
1980-09-29,Jim Lumby,,
1980-09-29,Jim Lumby,,
1980-09-29,Jim Lumby,,
1980-09-29,Kenny Beamish,,
1980-09-29,Steve Peplow,,
1980-10-03,Clive Evans,,
1980-10-03,Jim Lumby,,
1980-10-03,Kenny Beamish,,
1980-10-06,Jim Lumby,,
1980-10-11,Steve Peplow,,
1980-10-17,John Kerr,,
1980-10-17,Steve Mungall,,
1980-10-17,Steve Peplow,,
1980-10-20,Jim Lumby,,
1980-10-20,Steve Mungall,,
1980-10-25,Jim Lumby,,
1980-10-31,Clive Evans,,
1980-10-31,Jim Lumby,,
1980-10-31,Jim Lumby,,
1980-11-03,Jim Lumby,,
1980-11-25,Kenny Beamish,,
1980-11-25,Steve Craven,,
1980-11-29,Steve Craven,,
1980-12-05,Jim Lumby,,
1980-12-05,John Kerr,,
1980-12-26,John Kerr,,
1981-01-10,John Kelly,,
1981-01-16,John Kelly,,
1981-01-16,Kenny Beamish,,
1981-01-16,Les Parry,,
1981-01-24,John Kerr,,
1981-01-30,Clive Evans,,
1981-01-30,John Kelly,,
1981-03-01,Neville Powell,,
1981-03-07,Clive Evans,,
1981-03-10,OG,,
1981-03-18,John Bramhall,,
1981-03-22,John Kerr,,
1981-03-22,Kenny Beamish,,
1981-03-24,Clive Evans,,
1981-03-29,John Kelly,,
1981-03-29,Steve Mungall,,
1981-04-04,Clive Evans,,
1981-04-04,Les Parry,,
1981-04-10,Clive Evans,,
1981-04-10,Clive Evans,,
1981-04-10,John Williams,,
1981-04-17,Steve Craven,,
1981-04-24,John Williams,,
1981-04-29,John Kelly,,
1981-04-29,Steve Peplow,,
1981-09-01,John Kerr,,
1981-09-01,OG,,
1981-09-01,Owen Brown,,
1981-09-01,Owen Brown,,
1981-09-15,John Kelly,,
1981-09-15,John Kerr,,
1981-09-15,Owen Brown,,
1981-09-19,Steve Mungall,,
1981-09-22,John Bramhall,,
1981-09-22,Owen Brown,,
1981-09-29,John Williams,,
1981-10-03,Derek Mountfield,,
1981-10-03,John Williams,,
1981-10-05,Owen Brown,,
1981-10-05,Owen Brown,,
1981-10-10,Bryan Hamilton,,
1981-10-17,Owen Brown,,
1981-10-17,Owen Brown,,
1981-10-20,Owen Brown,,
1981-10-24,Brian Morley,,
1981-10-24,Owen Brown,,
1981-10-28,Bobby Hutchinson,,
1981-10-28,John Kerr,,
1981-11-10,Bobby Hutchinson,,
1981-11-14,Owen Brown,,
1981-11-21,Owen Brown,,
1981-11-24,John Williams,,
1981-11-28,Owen Brown,,
1981-12-05,Bobby Hutchinson,,
1981-12-05,Bryan Hamilton,,
1982-01-13,Bobby Hutchinson,,
1982-01-13,Steve Craven,,
1982-01-19,John Kerr,,
1982-01-19,John Kerr,,
1982-01-19,Steve Craven,,
1982-01-23,Bobby Hutchinson,,
1982-01-23,John Kerr,,
1982-01-23,John Williams,,
1982-02-06,John Kerr,,
1982-02-09,John Bramhall,,
1982-02-13,John Kerr,,
1982-02-13,Steve Craven,,
1982-02-15,John Bramhall,,
1982-02-23,John Kerr,,
1982-03-02,John Kerr,,
1982-03-02,Steve Craven,,
1982-03-06,John Kerr,,
1982-03-16,John Kerr,,
1982-03-16,John Kerr,,
1982-03-20,John Williams,,
1982-03-27,John Kerr,,
1982-03-27,John Kerr,,
1982-04-03,Ian Griffiths,,
1982-04-10,David Burgess,,
1982-04-10,John Kerr,,
1982-04-10,Steve Craven,,
1982-04-12,Steve Craven,,
1982-04-24,John Williams,,
1982-04-30,Mark Ferguson,,
1982-04-30,Steve Craven,,
1982-05-04,Bobby Hutchinson,,
1982-05-04,Owen Brown,,
1982-05-08,Brian Morley,,
1982-05-15,Steve Craven,,
1982-05-15,Steve Craven,,
1982-08-31,Bobby Hutchinson,,
1982-09-04,Bryan Hamilton,,
1982-09-04,John Kerr,,
1982-09-06,Bobby Hutchinson,,
1982-09-06,Bryan Hamilton,,
1982-09-06,Neville Powell,,
1982-09-11,Bryan Hamilton,,
1982-09-18,Ian Griffiths,,
1982-10-06,Owen Brown,,
1982-10-16,Bryan Hamilton,,
1982-10-18,Bobby Hutchinson,,
1982-10-18,Owen Brown,,
1982-10-23,Owen Brown,,
1982-10-27,John Aspinall,,
1982-11-02,John Kerr,,
1982-11-02,Owen Brown,,
1982-11-13,John Kerr,,
1982-11-13,Steve Mungall,,
1982-11-20,John Kerr,,
1982-11-20,Owen Brown,,
1982-11-20,Owen Brown,,
1982-11-20,Owen Brown,,
1982-11-27,John Aspinall,,
1982-11-27,Mark Ferguson,,
1982-12-04,OG,,
1982-12-11,Owen Brown,,
1982-12-14,Ian Griffiths,,
1982-12-14,John Aspinall,,
1982-12-17,Mark Ferguson,,
1982-12-17,Mark Ferguson,,
1982-12-27,Ian Griffiths,,
1982-12-27,Neville Powell,,
1982-12-28,Owen Brown,,
1982-12-28,Owen Brown,,
1983-01-01,John Aspinall,,
1983-01-03,John Kerr,,
1983-01-03,Mark Ferguson,,
1983-01-21,Mark Ferguson,,
1983-01-21,Owen Brown,,
1983-01-25,Ian Griffiths,,
1983-01-29,Gavin Oliver,,
1983-01-29,John Aspinall,,
1983-01-29,John Kerr,,
1983-02-05,John Kerr,,
1983-02-19,Barry Wellings,,
1983-02-19,Owen Brown,,
1983-02-28,Barry Wellings,,
1983-02-28,John Aspinall,,
1983-03-12,Mark Ferguson,,
1983-03-18,Mark Ferguson,,
1983-03-18,Owen Brown,,
1983-03-25,Ian Griffiths,,
1983-03-25,John Aspinall,,
1983-03-25,Owen Brown,,
1983-04-02,Owen Brown,,
1983-04-16,John Kerr,,
1983-04-23,John Kerr,,
1983-05-07,Owen Brown,,
1983-05-13,Barry Wellings,,
1983-08-27,John Aspinall,,
1983-09-03,Mark Palios,,
1983-09-10,John Aspinall,,
1983-09-10,Mark Hilditch,,
1983-09-26,Gary Williams,,
1983-09-26,Mark Ferguson,,
1983-10-01,John Aspinall,,
1983-10-08,Owen Brown,,
1983-10-14,Gary Williams,,
1983-10-14,OG,,
1983-10-17,Mark Ferguson,,
1983-10-17,OG,,
1983-10-29,Mark Hilditch,,
1983-11-04,Dave Philpotts,,
1983-11-04,Gary Williams,,
1983-11-12,John Aspinall,,
1983-11-12,Mark Ferguson,,
1983-11-19,John Aspinall,,
1983-11-19,Neville Powell,,
1983-11-22,Mark Allen,,
1983-11-26,John Aspinall,,
1983-11-26,Ray Mathias,,
1983-12-03,John Williams,,
1983-12-03,Mark Ferguson,,
1983-12-03,Mark Palios,,
1983-12-16,Mark Hilditch,,
1983-12-26,John Aspinall,,
1983-12-26,John Aspinall,,
1983-12-26,OG,,
1983-12-27,Dave Philpotts,,
1983-12-30,John Aspinall,,
1983-12-30,John Aspinall,,
1984-01-07,John Aspinall,,
1984-01-07,Mark Hilditch,,
1984-01-07,Mark Hilditch,,
1984-01-30,Dave Philpotts,,
1984-02-11,Dave Philpotts,,
1984-02-18,John Aspinall,,
1984-02-20,Bobby Hutchinson,,
